ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1097	"ENSMUSG00000021139"	"Gm20498"	chr12	-	81532364	81532877	81532715	81532877	81480930	81481002
1100	"ENSMUSG00000052921"	"Arhgef15"	chr11	-	68946983	68947396	68947235	68947396	68946560	68946643
1103	"ENSMUSG00000033557"	"Fam20b"	chr1	-	156698726	156698836	156698730	156698836	156690476	156690648
1104	"ENSMUSG00000041420"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16182040	16182152
1108	"ENSMUSG00000060002"	"Chpt1"	chr10	-	88475332	88475536	88475425	88475536	88471387	88471460
1116	"ENSMUSG00000019802"	"Sec63"	chr10	+	42796205	42797733	42796205	42796264	42798746	42798855
1117	"ENSMUSG00000019802"	"Sec63"	chr10	+	42796205	42798855	42796205	42797733	42801632	42801727
1124	"ENSMUSG00000028068"	"Iqgap3"	chr3	+	88100625	88101595	88100625	88100716	88101677	88101817
1133	"ENSMUSG00000026848"	"Tor1b"	chr2	+	30953751	30954008	30953751	30953892	30955777	30955953
1135	"ENSMUSG00000026848"	"Tor1b"	chr2	+	30953751	30954017	30953751	30954008	30955777	30955953
1139	"ENSMUSG00000001416"	"Cct3"	chr3	+	88300799	88300991	88300799	88300850	88302767	88302864
1144	"ENSMUSG00000069601"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986082	69988632
1145	"ENSMUSG00000069601"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986088	69993762
1149	"ENSMUSG00000010086"	"Rnf112"	chr11	-	61450827	61451034	61450977	61451034	61450584	61450705
1153	"ENSMUSG00000027433"	"Xrn2"	chr2	+	147029726	147029976	147029726	147029784	147034853	147034898
1156	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121306936	121306963
1157	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121312200	121312325
1164	"ENSMUSG00000026176"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74394018	74394075
1167	"ENSMUSG00000034432"	"Cops8"	chr1	+	90604374	90605512	90604374	90604445	90606536	90606669
1169	"ENSMUSG00000026200"	"Glb1l"	chr1	-	75208686	75209222	75209055	75209222	75208318	75208379
1172	"ENSMUSG00000042099"	"Kank3"	chr17	+	33816185	33816263	33816185	33816245	33821768	33821914
1173	"ENSMUSG00000026207"	"Speg"	chr1	+	75384827	75385164	75384827	75384987	75387800	75389104
1174	"ENSMUSG00000026207"	"Speg"	chr1	+	75384827	75385164	75384827	75384987	75390978	75391122
1175	"ENSMUSG00000026207"	"Speg"	chr1	+	75426763	75427211	75426763	75426880	75427313	75427436
1177	"ENSMUSG00000026811"	"St6galnac6"	chr2	+	32608041	32608225	32608041	32608096	32612223	32612403
1180	"ENSMUSG00000026701"	"Prdx6"	chr1	-	161250756	161251166	161251021	161251166	161249358	161249469
1182	"ENSMUSG00000028248"	"Pnisr"	chr4	+	21869515	21870405	21869515	21869615	21871437	21871608
1192	"ENSMUSG00000066151"	"Fkbp15"	chr4	-	62320958	62321061	62320988	62321061	62314253	62314425
1193	"ENSMUSG00000066151"	"Fkbp15"	chr4	-	62320958	62321061	62320988	62321061	62318625	62318998
1196	"ENSMUSG00000049755"	"Zfp672"	chr11	-	58322568	58322729	58322599	58322729	58319323	58319590
1199	"ENSMUSG00000023995"	"Tspo2"	chr17	-	48450823	48451061	48450871	48451061	48449935	48449977
1209	"ENSMUSG00000028670"	"Lypla2"	chr4	-	135969427	135969674	135969600	135969674	135969143	135969317
1211	"ENSMUSG00000006958"	"Chrd"	chr16	+	20739406	20740056	20739406	20739510	20741189	20741344
1212	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16276726	16278538	16278356	16278538	16276201	16276295
1216	"ENSMUSG00000024055"	"Cyp4f13"	chr17	-	32946788	32947003	32946804	32947003	32930540	32930662
1218	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100486070	100486524	100486473	100486524	100482937	100483043
1219	"ENSMUSG00000064065"	"Ipcef1"	chr10	-	6935174	6935275	6935186	6935275	6911542	6911958
1221	"ENSMUSG00000069631"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106173678	106173781
1222	"ENSMUSG00000069631"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106180954	106180983
1223	"ENSMUSG00000069631"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106184561	106184619
1225	"ENSMUSG00000025145"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719465	120719558
1231	"ENSMUSG00000097391"	"Mirg"	chr12	+	109743665	109743851	109743665	109743847	109748124	109748293
1237	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5972631	5972888	5972812	5972888	5972216	5972450
1244	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114825361	114825210	114825265	114826204	114826281
1245	"ENSMUSG00000033177"	"Tmprss7"	chr16	-	45683397	45683599	45683408	45683599	45680519	45680748
1247	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8748654	8748888	8748654	8748711	8749665	8749772
1252	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71598373	71598463	71590766	71590892
1254	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93270793	93271279	93270793	93271044	93271362	93271461
1259	"ENSMUSG00000027014"	"Cwc22"	chr2	-	77903795	77904034	77903813	77904034	77881158	77881490
1262	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97750259	97750394	97750268	97750394	97750005	97750187
1266	"ENSMUSG00000006299"	"Aamp"	chr1	-	74281328	74281642	74281526	74281642	74281088	74281179
1270	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126240022	126240137	126240031	126240137	126238521	126238632
1273	"ENSMUSG00000044072"	"Eml6"	chr11	-	29758825	29759107	29758933	29759107	29754847	29755056
1274	"ENSMUSG00000066392"	"Nrxn3"	chr12	+	88850278	88850312	88850278	88850308	88853104	88853243
1278	"ENSMUSG00000054976"	"Nyap2"	chr1	+	81191750	81192148	81191750	81192052	81269043	81269253
1288	"ENSMUSG00000026605"	"Cenpf"	chr1	-	189684862	189685138	189684944	189685138	189684532	189684666
1290	"ENSMUSG00000056162"	"Cndp1"	chr18	-	84636046	84637964	84637814	84637964	84634551	84634640
1297	"ENSMUSG00000030590"	"Fam98c"	chr7	-	29156030	29156183	29156129	29156183	29155674	29155809
1298	"ENSMUSG00000051590"	"Map3k19"	chr1	-	127820386	127820533	127820418	127820533	127817234	127817932
1299	"ENSMUSG00000023944"	"Hsp90ab1"	chr17	-	45571412	45571911	45571764	45571911	45571017	45571177
1302	"ENSMUSG00000055850"	"Rnf181"	chr6	-	72361116	72361226	72361121	72361226	72360874	72361013
1303	"ENSMUSG00000032456"	"Nmnat3"	chr9	+	98296603	98296980	98296603	98296732	98354018	98355757
1307	"ENSMUSG00000099703"	"Gm28285"	chr18	+	35557336	35557405	35557336	35557369	35577557	35577619
1308	"ENSMUSG00000099703"	"Gm28285"	chr18	+	35557336	35557405	35557336	35557391	35577557	35577619
1312	"ENSMUSG00000031969"	"Acad8"	chr9	-	26990578	26990692	26990582	26990692	26990119	26990192
1313	"ENSMUSG00000024576"	"Csnk1a1"	chr18	+	61580338	61580487	61580338	61580451	61585164	61586498
1314	"ENSMUSG00000040883"	"Tmem205"	chr9	-	21927286	21927535	21927291	21927535	21925990	21926154
1316	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	84965130	84965443	84965316	84965443	84959966	84960104
1321	"ENSMUSG00000029001"	"Fbxo44"	chr4	-	148156579	148156706	148156608	148156706	148156145	148156281
1322	"ENSMUSG00000029001"	"Fbxo44"	chr4	-	148156579	148156706	148156656	148156706	148156145	148156281
1323	"ENSMUSG00000029001"	"Fbxo44"	chr4	-	148156608	148156706	148156656	148156706	148156145	148156281
1329	"ENSMUSG00000038876"	"Rnf146"	chr10	-	29361963	29362442	29361983	29362442	29361284	29361345
1330	"ENSMUSG00000035455"	"Fignl1"	chr11	-	11808884	11808962	11808894	11808962	11800287	11803063
1335	"ENSMUSG00000020359"	"Phykpl"	chr11	+	51593603	51594141	51593603	51593686	51598275	51598430
1336	"ENSMUSG00000039041"	"Adrm1"	chr2	+	180172855	180174033	180172855	180172972	180174308	180174395
1339	"ENSMUSG00000032712"	"2810474O19Rik"	chr6	+	149310321	149310377	149310321	149310359	149317634	149317708
1343	"ENSMUSG00000024118"	"1600002H07Rik"	chr17	-	24219730	24220310	24220251	24220310	24219152	24219206
1348	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31023066	31023179	31023066	31023170	31025500	31025650
1351	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113463950	113464095	113463971	113464095	113305884	113305954
1355	"ENSMUSG00000061911"	"Myt1l"	chr12	+	29826865	29827837	29826865	29827831	29836349	29836440
1362	"ENSMUSG00000020290"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23268848	23268912
1363	"ENSMUSG00000020290"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23271132	23271205
1372	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93196896	93196979	93196896	93196978	93197461	93197748
1383	"ENSMUSG00000057098"	"Ebf1"	chr11	+	44883813	44883955	44883813	44883931	44907906	44908037
1384	"ENSMUSG00000040767"	"Snrnp25"	chr11	+	32206959	32207050	32206959	32207043	32207556	32207662
1391	"ENSMUSG00000005779"	"Psmb4"	chr3	-	94884897	94885033	94884916	94885033	94884670	94884759
1392	"ENSMUSG00000015837"	"Sqstm1"	chr11	-	50202398	50202594	50202512	50202594	50200610	50200912
1398	"ENSMUSG00000026634"	"Angel2"	chr1	+	190928491	190928758	190928491	190928717	190937443	190937700
1404	"ENSMUSG00000018565"	"Elp5"	chr11	-	69979829	69980059	69979998	69980059	69975039	69975260
1411	"ENSMUSG00000079197"	"Psme2"	chr14	-	55587653	55588094	55588039	55588094	55587446	55587565
1414	"ENSMUSG00000036989"	"Trim3"	chr7	-	105619382	105619614	105619387	105619614	105619058	105619228
1421	"ENSMUSG00000043510"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110830935	110830983
1425	"ENSMUSG00000038180"	"Spag4"	chr2	+	156066133	156066238	156066133	156066197	156066566	156066633
1427	"ENSMUSG00000038180"	"Spag4"	chr2	+	156067088	156067563	156067088	156067132	156067746	156067822
1449	"ENSMUSG00000005204"	"Senp3"	chr11	-	69678136	69678284	69678226	69678284	69677972	69678020
1465	"ENSMUSG00000031772"	"Cntnap4"	chr8	+	112856292	112856521	112856292	112856517	112858162	112858292
1471	"ENSMUSG00000022788"	"Fgd4"	chr16	-	16503985	16504216	16504096	16504216	16484089	16484597
1473	"ENSMUSG00000043716"	"Rpl7"	chr1	-	16102691	16103334	16103167	16103334	16102489	16102599
1475	"ENSMUSG00000000632"	"Sez6"	chr11	+	77973782	77974329	77973782	77973977	77974439	77974636
1482	"ENSMUSG00000038930"	"Rccd1"	chr7	-	80318858	80319341	80319245	80319341	80317452	80317482
1483	"ENSMUSG00000038930"	"Rccd1"	chr7	-	80320091	80321181	80320861	80321181	80319245	80319341
1484	"ENSMUSG00000038930"	"Rccd1"	chr7	-	80320301	80321181	80320861	80321181	80320091	80320213
1491	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32376265	32377362	32376265	32376427	32377508	32377630
1500	"ENSMUSG00000064289"	"Tank"	chr2	+	61613650	61613798	61613650	61613715	61626902	61627014
1504	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367643	71367693	71367958	71368111
1507	"ENSMUSG00000079507"	"H2-Q1"	chr17	+	35320820	35321550	35320820	35321090	35323063	35323339
1515	"ENSMUSG00000018669"	"Cdk5rap3"	chr11	-	96916050	96916196	96916150	96916196	96913664	96913877
1526	"ENSMUSG00000020282"	"Rhbdf1"	chr11	-	32210657	32210758	32210707	32210758	32210398	32210551
1527	"ENSMUSG00000038094"	"Atp13a4"	chr16	-	29415782	29415879	29415810	29415879	29409700	29409872
1536	"ENSMUSG00000037236"	"Matr3"	chr18	+	35562210	35562292	35562210	35562259	35578415	35578457
1538	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101295164	101294969	101295164	101291382	101291532
1540	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294965	101295164	101295034	101295164	101294000	101294147
1541	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294969	101295164	101295034	101295164	101294000	101294147
1542	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294965	101295164	101294969	101295164	101294000	101294228
1543	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294965	101295164	101295034	101295164	101294000	101294228
1544	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294969	101295164	101295034	101295164	101294000	101294228
1557	"ENSMUSG00000047446"	"Arl4a"	chr12	-	40006699	40009820	40009701	40009820	40005446	40005711
1563	"ENSMUSG00000026587"	"Astn1"	chr1	+	158684076	158684267	158684076	158684260	158688520	158688532
1578	"ENSMUSG00000043857"	"Mgat5b"	chr11	+	116973300	116973431	116973300	116973416	116977680	116977836
1579	"ENSMUSG00000039307"	"Hexdc"	chr11	+	121220863	121221590	121220863	121221161	121222212	121222647
1584	"ENSMUSG00000027327"	"1700037H04Rik"	chr2	-	131153584	131153710	131153593	131153710	131148155	131148294
1587	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120688911	120689341	120688911	120689153	120701143	120701283
1588	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120792026	120792127	120792030	120792127	120791854	120791943
1589	"ENSMUSG00000046613"	"Vwa5b2"	chr16	+	20601835	20602193	20601835	20602189	20603851	20603985
1592	"ENSMUSG00000034813"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120077227	120077387
1593	"ENSMUSG00000034813"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120086951	120087260
1601	"ENSMUSG00000016344"	"Ppdpf"	chr2	+	181187549	181187886	181187549	181187736	181188003	181188100
1602	"ENSMUSG00000035845"	"Alg12"	chr15	-	88814428	88814648	88814453	88814648	88806557	88806721
1609	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91256301	91256408	91256301	91256343	91259863	91259927
1610	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91256301	91256408	91256301	91256343	91260200	91260261
1614	"ENSMUSG00000020674"	"Pxdn"	chr12	+	29987063	29987233	29987063	29987216	29990735	29991008
1620	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44578144	44578180
1621	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44584834	44584987
1622	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44590107	44590239
1626	"ENSMUSG00000012609"	"Ttll5"	chr12	+	85917674	85917832	85917674	85917774	85918972	85919237
1628	"ENSMUSG00000052752"	"Traf7"	chr17	-	24519113	24519246	24519130	24519246	24518741	24518794
1633	"ENSMUSG00000050373"	"Snx21"	chr2	+	164786697	164786855	164786697	164786848	164791557	164791568
1635	"ENSMUSG00000068040"	"Tm9sf4"	chr2	+	153188953	153189077	153188953	153189049	153191050	153191162
1636	"ENSMUSG00000068040"	"Tm9sf4"	chr2	+	153194276	153194417	153194276	153194409	153195310	153195392
1641	"ENSMUSG00000098781"	"Gm28044"	chr13	-	67320791	67320954	67320827	67320954	67317941	67317977
1647	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158360458	158360599	158360463	158360599	158359181	158359331
1652	"ENSMUSG00000035236"	"Scai"	chr2	-	39189912	39190033	39189988	39190033	39150313	39150414
1659	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27175778	27176238	27176157	27176238	27174715	27174778
1666	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111793648	111793699
1667	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111795547	111795678
1668	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074
1671	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116840447	116840545	116838989	116839128
1672	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116840409	116840545	116840447	116840545	116838989	116839128
1674	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116840409	116840545	116840447	116840545	116839837	116839931
1677	"ENSMUSG00000052749"	"Trim30b"	chr7	-	104362706	104363797	104363701	104363797	104359741	104359764
1678	"ENSMUSG00000041708"	"Mpped1"	chr15	+	83800002	83800184	83800002	83800159	83836272	83836498
1680	"ENSMUSG00000054702"	"Ap1s3"	chr1	-	79625104	79625285	79625106	79625285	79614202	79614340
1692	"ENSMUSG00000021314"	"Amph"	chr13	+	19121274	19121331	19121274	19121319	19137535	19137742
1697	"ENSMUSG00000028713"	"Cyp4b1"	chr4	-	115628668	115628859	115628771	115628859	115626806	115626940
1722	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493505	61494266	61493523	61494266	61492903	61493185
1723	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493505	61494266	61493646	61494266	61492903	61493185
1724	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493523	61494266	61493646	61494266	61492903	61493185
1727	"ENSMUSG00000025873"	"Faf2"	chr13	+	54641418	54641553	54641418	54641496	54648291	54648430
1728	"ENSMUSG00000025873"	"Faf2"	chr13	+	54641418	54641553	54641418	54641496	54649977	54650063
1729	"ENSMUSG00000001552"	"Jup"	chr11	-	100397620	100397749	100397635	100397749	100386172	100386388
1730	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8840534	8843090	8840534	8841424	8845170	8845314
1740	"ENSMUSG00000040687"	"Madd"	chr2	-	91167523	91167718	91167527	91167718	91167042	91167163
1741	"ENSMUSG00000002103"	"Acp2"	chr2	+	91206187	91206849	91206187	91206277	91207816	91207899
1748	"ENSMUSG00000025958"	"Creb1"	chr1	+	64532808	64533020	64532808	64532904	64566216	64566317
1749	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32045928	32046229	32045928	32046011	32048552	32048638
1757	"ENSMUSG00000027168"	"Pax6"	chr2	+	105684886	105685102	105684886	105684994	105685192	105685255
1768	"ENSMUSG00000029106"	"Add1"	chr5	+	34616562	34616907	34616562	34616814	34620044	34620134
1769	"ENSMUSG00000031150"	"Ccdc120"	chrX	-	7738361	7738523	7738369	7738523	7738231	7738252
1770	"ENSMUSG00000031150"	"Ccdc120"	chrX	-	7738361	7738523	7738369	7738523	7738242	7738278
1771	"ENSMUSG00000039983"	"Ccdc32"	chr2	-	119029307	119029393	119029316	119029393	119017778	119019164
1780	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120722609	120722758	120722656	120722758	120720881	120721010
1782	"ENSMUSG00000027259"	"Adal"	chr2	+	121143148	121143222	121143148	121143209	121146032	121146120
1783	"ENSMUSG00000027259"	"Adal"	chr2	+	121143148	121143222	121143148	121143209	121148240	121148322
1789	"ENSMUSG00000029386"	"Tctn2"	chr5	+	124598748	124599242	124598748	124598956	124599706	124599783
1790	"ENSMUSG00000027360"	"Hdc"	chr2	-	126604240	126606482	126606359	126606482	126603841	126603985
1791	"ENSMUSG00000027367"	"Stard7"	chr2	+	127284094	127284581	127284094	127284303	127290771	127290882
1792	"ENSMUSG00000027371"	"Fahd2a"	chr2	-	127438112	127438569	127438509	127438569	127436736	127436845
1793	"ENSMUSG00000027374"	"Mrps5"	chr2	+	127596899	127598276	127596899	127596934	127600011	127600058
1797	"ENSMUSG00000027411"	"Vps16"	chr2	+	130437914	130438225	130437914	130438012	130438306	130438451
1800	"ENSMUSG00000027993"	"Trim2"	chr3	-	84190512	84192261	84192080	84192261	84178074	84178178
1802	"ENSMUSG00000037514"	"Pank2"	chr2	+	131273910	131274263	131273910	131274120	131293398	131293524
1806	"ENSMUSG00000027270"	"Lamp5"	chr2	+	136058945	136059626	136058945	136059118	136059749	136059855
1808	"ENSMUSG00000028673"	"Fuca1"	chr4	+	135934689	135934880	135934689	135934704	135936972	135937022
1813	"ENSMUSG00000039069"	"Mtg2"	chr2	+	180084063	180084312	180084063	180084282	180085379	180085902
1828	"ENSMUSG00000032827"	"Ppp1r9a"	chr6	+	5134016	5134932	5134016	5134174	5143227	5143315
1836	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155910356	155910464	155910364	155910464	155909360	155909425
1837	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155911740	155911836	155911745	155911836	155910356	155910467
1838	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155911740	155911836	155911745	155911836	155910364	155910464
1841	"ENSMUSG00000037761"	"Actr5"	chr2	+	158635306	158636147	158635306	158635426	158636667	158636800
1843	"ENSMUSG00000029171"	"Pgm1"	chr5	+	64103713	64103907	64103713	64103864	64106607	64106705
1853	"ENSMUSG00000039536"	"Stau1"	chr2	-	166950780	166951100	166950939	166951100	166950230	166950353
1862	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158609	4158919	4158802	4158919	4158065	4158128
1864	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158609	4158919	4158828	4158919	4158065	4158128
1865	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158802	4158919	4158824	4158919	4158065	4158128
1866	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158802	4158919	4158828	4158919	4158065	4158128
1867	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4158824	4158919	4158828	4158919	4158065	4158128
1873	"ENSMUSG00000028772"	"Zcchc17"	chr4	-	130337073	130337169	130337077	130337169	130329573	130329674
1876	"ENSMUSG00000016346"	"Kcnq2"	chr2	-	181086875	181087100	181086968	181087100	181085242	181085350
1878	"ENSMUSG00000021779"	"Thrb"	chr14	+	17826893	17826975	17826893	17826968	17963060	17963321
1884	"ENSMUSG00000027584"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181717954	181718093
1885	"ENSMUSG00000027584"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181718813	181720972
1898	"ENSMUSG00000055681"	"Cope"	chr8	+	70304633	70306651	70304633	70304696	70307949	70308003
1902	"ENSMUSG00000049482"	"Ctu2"	chr8	+	122478892	122479412	122478892	122479194	122479589	122479721
1904	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45904769	45904919	45904805	45904919	45898431	45898491
1913	"ENSMUSG00000083844"	"2210015D19Rik"	chr11	+	5780205	5780653	5780205	5780635	5783891	5784710
1922	"ENSMUSG00000027751"	"Supt20"	chr3	+	54693102	54693413	54693102	54693208	54695122	54696320
1926	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55477804	55477937	55477804	55477889	55480336	55480442
1937	"ENSMUSG00000034349"	"Smc4"	chr3	+	69016092	69016257	69016092	69016150	69016651	69016779
1938	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684776
1939	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684816
1947	"ENSMUSG00000028086"	"Fbxw7"	chr3	+	84967439	84969301	84967439	84967563	84970795	84970909
1951	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87927562	87928048	87927923	87928048	87927054	87927117
1953	"ENSMUSG00000074489"	"Bglap3"	chr3	-	88370127	88371479	88371373	88371479	88369472	88369608
1956	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88725994	88726068
1961	"ENSMUSG00000028456"	"Unc13b"	chr4	+	43257846	43258302	43257846	43257935	43258420	43258544
1965	"ENSMUSG00000001017"	"Chtop"	chr3	-	90506107	90507626	90507544	90507626	90503095	90503282
1970	"ENSMUSG00000089989"	"Flt3l"	chr7	-	45133881	45134026	45133897	45134026	45133422	45133501
1971	"ENSMUSG00000028137"	"Celf3"	chr3	+	94487134	94487388	94487134	94487284	94487702	94487852
1974	"ENSMUSG00000068876"	"Cgn"	chr3	-	94777993	94778270	94778200	94778270	94775214	94776236
1976	"ENSMUSG00000092607"	"Scnm1"	chr3	-	95133199	95133628	95133557	95133628	95133016	95133111
1978	"ENSMUSG00000038733"	"Wdr26"	chr1	-	181209002	181209107	181209050	181209107	181203023	181203224
1981	"ENSMUSG00000038777"	"Sema6c"	chr3	+	95167623	95167726	95167623	95167680	95168298	95168389
1982	"ENSMUSG00000028691"	"Prdx1"	chr4	+	116692882	116693005	116692882	116692992	116693716	116693847
1984	"ENSMUSG00000015750"	"Aph1a"	chr3	+	95895142	95895570	95895142	95895216	95895717	95895845
1993	"ENSMUSG00000036503"	"Rnf13"	chr3	+	57796197	57796295	57796197	57796285	57801717	57802537
1995	"ENSMUSG00000036503"	"Rnf13"	chr3	+	57796197	57796295	57796197	57796285	57820506	57820600
1996	"ENSMUSG00000029433"	"Diablo"	chr5	-	123517736	123518065	123517954	123518065	123511704	123512707
2000	"ENSMUSG00000044807"	"Zfp354c"	chr11	-	50817792	50817935	50817808	50817935	50817288	50817359
2005	"ENSMUSG00000048100"	"Taf13"	chr3	+	108571698	108572113	108571698	108571748	108578115	108578213
2010	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31846833	31846937	31846833	31846933	31853842	31853884
2013	"ENSMUSG00000030780"	"BC017158"	chr7	-	128276085	128276412	128276227	128276412	128274632	128274703
2015	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117749576	117753144	117749576	117749817	117755330	117755522
2037	"ENSMUSG00000028256"	"Odf2l"	chr3	+	145118973	145119358	145118973	145119294	145119525	145119629
2042	"ENSMUSG00000028184"	"Adgrl2"	chr3	-	148820416	148820468	148820450	148820468	148818647	148818686
2043	"ENSMUSG00000028184"	"Adgrl2"	chr3	-	148822954	148823051	148822987	148823051	148820972	148821025
2044	"ENSMUSG00000028184"	"Adgrl2"	chr3	-	148822954	148823051	148822987	148823051	148820972	148821054
2046	"ENSMUSG00000028034"	"Fubp1"	chr3	+	152213976	152215630	152213976	152214067	152217408	152217448
2053	"ENSMUSG00000029108"	"Pcdh7"	chr5	+	57913155	57913372	57913155	57913348	57915803	57916032
2054	"ENSMUSG00000029108"	"Pcdh7"	chr5	+	57913155	57913372	57913155	57913348	57942166	57942262
2055	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157972999	157975294	157972999	157973045	157988639	157988784
2057	"ENSMUSG00000042228"	"Lyn"	chr4	+	3738724	3738861	3738724	3738798	3743196	3743302
2059	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6420049	6421136	6421056	6421136	6419863	6419927
2063	"ENSMUSG00000041216"	"Clvs1"	chr4	+	9281387	9282012	9281387	9282008	9424185	9424296
2065	"ENSMUSG00000013622"	"Atraid"	chr5	+	31052196	31052884	31052196	31052268	31053960	31054058
2068	"ENSMUSG00000028218"	"Fam92a"	chr4	-	12168222	12168324	12168228	12168324	12164087	12164192
2076	"ENSMUSG00000022704"	"Qtrtd1"	chr16	-	43880967	43881213	43880992	43881213	43877956	43878033
2080	"ENSMUSG00000029166"	"Mapre3"	chr5	+	30862497	30863405	30862497	30862643	30864573	30864728
2082	"ENSMUSG00000040044"	"Orc3"	chr4	-	34597307	34598756	34598607	34598756	34595076	34595236
2084	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44859722	44859802
2085	"ENSMUSG00000028410"	"Dnaja1"	chr4	+	40726104	40728183	40726104	40726209	40730172	40730287
2099	"ENSMUSG00000028467"	"Gba2"	chr4	-	43569488	43569955	43569829	43569955	43569180	43569285
2107	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151794	125152771	125151794	125151803	125153409	125153502
2109	"ENSMUSG00000073433"	"Arhgdig"	chr17	-	26199751	26200370	26200190	26200370	26199612	26199676
