ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1209	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96232681	96232748
1210	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96258741	96258804
1212	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24183693	24183852	24183693	24183848	24184380	24184398
1220	"ENSMUSG00000026641"	"Usf1"	chr1	+	171414372	171414529	171414436	171414529	171411680	171411862
1222	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5100384	5100587	5100396	5100587	5100169	5100226
1224	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171289517	171289947	171289517	171289594	171290148	171290216
1225	"ENSMUSG00000062729"	"Ppox"	chr1	-	171279429	171279593	171279429	171279574	171279868	171280001
1226	"ENSMUSG00000062729"	"Ppox"	chr1	-	171279429	171280001	171279429	171279574	171280139	171280255
1228	"ENSMUSG00000062729"	"Ppox"	chr1	-	171279429	171280522	171279429	171280001	171280673	171280768
1237	"ENSMUSG00000025158"	"Rfng"	chr11	-	120782382	120783160	120782382	120782548	120783267	120783370
1246	"ENSMUSG00000033793"	"Atp6v1h"	chr1	+	5093362	5095728	5095614	5095728	5089008	5089111
1247	"ENSMUSG00000009551"	"6330409D20Rik"	chr2	-	32732619	32733042	32732619	32733039	32737499	32737631
1249	"ENSMUSG00000060073"	"Psma3"	chr12	+	70983318	70983442	70983323	70983442	70978732	70978839
1250	"ENSMUSG00000060073"	"Psma3"	chr12	+	70984492	70984745	70984671	70984745	70983318	70983442
1251	"ENSMUSG00000029103"	"Lrpap1"	chr5	-	35097530	35098273	35097530	35097689	35099156	35099278
1262	"ENSMUSG00000023495"	"Pcbp4"	chr9	+	106453909	106454007	106453925	106454007	106453406	106453642
1266	"ENSMUSG00000027931"	"Npr1"	chr3	-	90459322	90459495	90459322	90459397	90459932	90460053
1271	"ENSMUSG00000025857"	"Dnaaf5"	chr5	+	139151482	139151667	139151544	139151667	139150222	139150835
1280	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047478	125047587	125047481	125047587	125047210	125047316
1284	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29698637	29699288	29699219	29699288	29697948	29698071
1286	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33645502	33645815	33645502	33645627	33651539	33651572
1288	"ENSMUSG00000035486"	"Plk5"	chr10	+	80358774	80358916	80358786	80358916	80357983	80358091
1292	"ENSMUSG00000026594"	"Ralgps2"	chr1	-	156907638	156907778	156907638	156907718	156939351	156939387
1301	"ENSMUSG00000014850"	"Msh3"	chr13	-	92235573	92235731	92235573	92235728	92256694	92256802
1302	"ENSMUSG00000014850"	"Msh3"	chr13	-	92235573	92235731	92235573	92235728	92263720	92263837
1305	"ENSMUSG00000075376"	"Rc3h2"	chr2	-	37389584	37389890	37389584	37389774	37398243	37398356
1310	"ENSMUSG00000019312"	"Grb7"	chr11	+	98453180	98453593	98453494	98453593	98452118	98452268
1316	"ENSMUSG00000024909"	"Efemp2"	chr19	+	5475060	5475178	5475151	5475178	5474314	5474395
1325	"ENSMUSG00000020454"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3229868	3230101
1338	"ENSMUSG00000026153"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24032662	24032736
1342	"ENSMUSG00000021936"	"Mapk8"	chr14	-	33388799	33388982	33388799	33388826	33392941	33393107
1352	"ENSMUSG00000079657"	"Rab26"	chr17	-	24530054	24530443	24530054	24530120	24530642	24530709
1366	"ENSMUSG00000020964"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814973	91815139
1371	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88631910	88632333	88632275	88632333	88629786	88629931
1372	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88632912	88633367	88633257	88633367	88632275	88632339
1383	"ENSMUSG00000020268"	"Lyrm7"	chr11	-	54850344	54850415	54850344	54850412	54853226	54853299
1387	"ENSMUSG00000002741"	"Ykt6"	chr11	+	5959296	5959379	5959303	5959379	5955692	5956004
1389	"ENSMUSG00000024955"	"Esrra"	chr19	-	6914078	6914292	6914078	6914195	6920062	6920399
1393	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89224809	89225006	89224897	89225006	89224576	89224625
1396	"ENSMUSG00000026201"	"Stk16"	chr1	+	75212599	75213006	75212885	75213006	75211924	75212144
1402	"ENSMUSG00000003680"	"Taf6l"	chr19	-	8785121	8785178	8785121	8785174	8786044	8786257
1404	"ENSMUSG00000009292"	"Trpm2"	chr10	-	77969156	77969299	77969156	77969294	77970401	77970563
1410	"ENSMUSG00000036570"	"Fxyd1"	chr7	-	31054305	31054434	31054305	31054370	31055550	31055656
1416	"ENSMUSG00000026632"	"Tatdn3"	chr1	-	191049281	191049362	191049281	191049359	191054855	191054911
1419	"ENSMUSG00000033061"	"Resp18"	chr1	-	75274167	75274263	75274167	75274210	75274396	75274529
1423	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102398084	102398233	102398099	102398233	102393402	102393782
1429	"ENSMUSG00000021338"	"Lrrc16a"	chr13	-	24019563	24019713	24019563	24019710	24020046	24020071
1432	"ENSMUSG00000020464"	"Pnpt1"	chr11	+	29153231	29154215	29154143	29154215	29148277	29148331
1434	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690772	84690947	84689631	84689908
1435	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690784	84690947	84689707	84689908
1442	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84695427	84696975	84696826	84696975	84691251	84691439
1444	"ENSMUSG00000000884"	"Gnb1l"	chr16	+	18544110	18544273	18544114	18544273	18540971	18541097
1452	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82883180	82883361	82883243	82883361	82876170	82876324
1456	"ENSMUSG00000019578"	"Ubxn6"	chr17	-	56069690	56070985	56069690	56069775	56072400	56072529
1463	"ENSMUSG00000028944"	"Prkag2"	chr5	-	24889081	24889188	24889081	24889185	24947423	24947638
1467	"ENSMUSG00000056267"	"Cep70"	chr9	+	99246222	99246366	99246266	99246366	99243525	99243884
1474	"ENSMUSG00000052428"	"Tmco1"	chr1	+	167325875	167326020	167325931	167326020	167316242	167316289
1480	"ENSMUSG00000026082"	"Rev1"	chr1	-	38079289	38079398	38079289	38079395	38083703	38083820
1499	"ENSMUSG00000022565"	"Plec"	chr15	-	76185310	76185489	76185310	76185485	76185604	76185766
1500	"ENSMUSG00000002346"	"Slc25a42"	chr8	-	70188832	70189577	70188832	70188949	70190062	70190088
1524	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92917146	92917746	92917633	92917746	92916710	92916946
1532	"ENSMUSG00000039795"	"Zfand1"	chr3	-	10347164	10347411	10347164	10347204	10351168	10351317
1535	"ENSMUSG00000020287"	"Mpg"	chr11	+	32229848	32230053	32229879	32230053	32227751	32227949
1544	"ENSMUSG00000030979"	"Uros"	chr7	-	133690507	133691166	133690507	133690593	133697668	133697743
1553	"ENSMUSG00000021376"	"Tpmt"	chr13	-	47041398	47041595	47041398	47041579	47043126	47043343
1567	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49454029	49455435	49455256	49455435	49452794	49452842
1569	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87715037	87715313	87715276	87715313	87713192	87713289
1572	"ENSMUSG00000032336"	"Nptn"	chr9	+	58650496	58650518	58650508	58650518	58643528	58643684
1574	"ENSMUSG00000040812"	"Agbl2"	chr2	+	90783560	90783673	90783575	90783673	90783264	90783376
1578	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568
1587	"ENSMUSG00000022992"	"Kansl2"	chr15	-	98528862	98529029	98528862	98529025	98529289	98529453
1590	"ENSMUSG00000021327"	"Zkscan3"	chr13	-	21396099	21396577	21396099	21396574	21402391	21402695
1597	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915784	26915595	26915729	26915954	26916006
1599	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915784	26915595	26915749	26915954	26916006
1600	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26915784	26915595	26915769	26915954	26916006
1602	"ENSMUSG00000029454"	"Mapkapk5"	chr5	-	121534334	121534445	121534334	121534430	121535853	121535943
1611	"ENSMUSG00000026365"	"Cfh"	chr1	-	140108757	140108943	140108757	140108940	140112432	140112606
1612	"ENSMUSG00000026365"	"Cfh"	chr1	-	140108757	140108943	140108757	140108940	140118586	140118763
1614	"ENSMUSG00000025465"	"Echs1"	chr7	-	140112418	140112546	140112418	140112479	140112978	140113133
1632	"ENSMUSG00000020898"	"Ctc1"	chr11	+	69031410	69031604	69031413	69031604	69031233	69031313
1634	"ENSMUSG00000010453"	"Kansl3"	chr1	-	36365481	36365632	36365481	36365585	36367749	36368034
1635	"ENSMUSG00000010453"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365585	36367749	36368034
1636	"ENSMUSG00000010453"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365632	36367749	36368034
1638	"ENSMUSG00000010453"	"Kansl3"	chr1	-	36365481	36365644	36365481	36365632	36367768	36368041
1639	"ENSMUSG00000026111"	"Unc50"	chr1	+	37431292	37431576	37431296	37431576	37430176	37430337
1641	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84837459	84837593	84837459	84837590	84838006	84838134
1642	"ENSMUSG00000003813"	"Rad23a"	chr8	-	84837459	84837593	84837459	84837590	84838468	84838650
1643	"ENSMUSG00000066456"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83112219	83112270
1647	"ENSMUSG00000019817"	"Plagl1"	chr10	+	13116695	13116781	13116709	13116781	13105854	13105893
1653	"ENSMUSG00000039607"	"Rbms3"	chr9	-	117109960	117110118	117109960	117110115	117352388	117352562
1656	"ENSMUSG00000022519"	"Srl"	chr16	-	4493778	4493880	4493778	4493877	4496404	4497715
1657	"ENSMUSG00000022519"	"Srl"	chr16	-	4493778	4493880	4493778	4493877	4541679	4541816
1674	"ENSMUSG00000052949"	"Rnf157"	chr11	-	116347855	116347967	116347855	116347918	116349333	116349442
1685	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149257869	149258081	149257869	149258003	149261159	149261201
1686	"ENSMUSG00000063077"	"Kif1b"	chr4	-	149257869	149258081	149257869	149258003	149262135	149262278
1708	"ENSMUSG00000028358"	"Zfp618"	chr4	+	63118545	63118629	63118548	63118629	63115200	63115440
1718	"ENSMUSG00000034949"	"Zfr2"	chr10	+	81242769	81243795	81243649	81243795	81241994	81242174
1721	"ENSMUSG00000102367"	"Kiss1"	chr1	+	133327134	133327340	133327209	133327340	133323965	133324048
1727	"ENSMUSG00000025647"	"Shisa5"	chr9	+	109055977	109056505	109056286	109056505	109051366	109051453
1728	"ENSMUSG00000026173"	"Plcd4"	chr1	+	74562020	74562223	74562054	74562223	74560289	74560493
1731	"ENSMUSG00000006219"	"Fblim1"	chr4	-	141595894	141595948	141595894	141595913	141597980	141598206
1732	"ENSMUSG00000006219"	"Fblim1"	chr4	-	141595894	141595948	141595894	141595913	141599847	141599924
1733	"ENSMUSG00000006219"	"Fblim1"	chr4	-	141595894	141595948	141595894	141595913	141599945	141600032
1739	"ENSMUSG00000027763"	"Mbnl1"	chr3	+	60615619	60615773	60615724	60615773	60614682	60614736
1741	"ENSMUSG00000038349"	"Plcl1"	chr1	+	55701929	55702133	55702024	55702133	55695744	55698219
1744	"ENSMUSG00000041769"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138846619	138846704
1745	"ENSMUSG00000041769"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138846859	138847083
1746	"ENSMUSG00000041769"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138868409	138868507
1747	"ENSMUSG00000041769"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138869689	138869855
1752	"ENSMUSG00000026848"	"Tor1b"	chr2	+	30955767	30955953	30955777	30955953	30953751	30954008
1755	"ENSMUSG00000018362"	"Kpna2"	chr11	-	106997237	106997335	106997237	106997314	106998112	106998238
1761	"ENSMUSG00000019872"	"Smpdl3a"	chr10	+	57800910	57801124	57800915	57801124	57794373	57794784
1762	"ENSMUSG00000019872"	"Smpdl3a"	chr10	+	57800910	57801124	57800915	57801124	57794567	57794849
1765	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	122950488	122950592	122950488	122950589	122963297	122963385
1766	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	122950488	122950592	122950488	122950589	122971739	122971956
1767	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	122950488	122950592	122950488	122950589	122978073	122978286
1770	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75901131	75901255	75901131	75901252	75902678	75903818
1771	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75901131	75901255	75901131	75901252	75905885	75905900
1773	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75901131	75901255	75901131	75901252	75909459	75909556
1774	"ENSMUSG00000001416"	"Cct3"	chr3	+	88300799	88300991	88300928	88300991	88299341	88299403
1780	"ENSMUSG00000037270"	"4932438A13Rik"	chr3	+	37026089	37026343	37026230	37026343	37022969	37023032
1782	"ENSMUSG00000069601"	"Ank3"	chr10	+	69932393	69932496	69932408	69932496	69929446	69929458
1788	"ENSMUSG00000040543"	"Pitpnm3"	chr11	-	72074418	72075035	72074418	72074654	72092527	72092575
1792	"ENSMUSG00000009070"	"Rsph14"	chr10	-	75031113	75031361	75031113	75031358	75032503	75032553
1797	"ENSMUSG00000010086"	"Rnf112"	chr11	-	61450827	61451034	61450827	61450902	61451320	61451371
1801	"ENSMUSG00000059975"	"Zfp74"	chr7	-	29943490	29943545	29943490	29943540	29943631	29943755
1802	"ENSMUSG00000059975"	"Zfp74"	chr7	-	29943490	29943545	29943490	29943540	29951713	29951893
1811	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127498368	127499367	127498757	127499367	127497161	127497259
1812	"ENSMUSG00000003721"	"Insig2"	chr1	-	121307139	121307318	121307139	121307306	121312200	121312414
1815	"ENSMUSG00000040370"	"Lyrm5"	chr6	+	145214521	145215271	145215183	145215271	145211133	145211476
1819	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6940351	6940482	6940351	6940401	6941091	6941507
1822	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857873	126857952
1835	"ENSMUSG00000086629"	"2810403D21Rik"	chrX	+	108836228	108836355	108836265	108836355	108834694	108835004
1845	"ENSMUSG00000026207"	"Speg"	chr1	+	75387797	75389104	75387800	75389104	75384827	75385164
1850	"ENSMUSG00000026409"	"Pfkfb2"	chr1	-	130702230	130702438	130702230	130702419	130705376	130705501
1853	"ENSMUSG00000043843"	"Tmem145"	chr7	+	25307447	25307676	25307616	25307676	25307277	25307355
1855	"ENSMUSG00000031232"	"Magt1"	chrX	-	105968083	105971479	105968083	105971026	105974184	105974275
1865	"ENSMUSG00000026150"	"Mff"	chr1	+	82735415	82735507	82735418	82735507	82729215	82729436
1878	"ENSMUSG00000057054"	"Inca1"	chr11	-	70695863	70696043	70695863	70695948	70700057	70700155
1879	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18251358	18251660	18251548	18251660	18250819	18251001
1890	"ENSMUSG00000078580"	"E430018J23Rik"	chr7	-	127393000	127393114	127393000	127393111	127393289	127393629
1894	"ENSMUSG00000030727"	"Rabep2"	chr7	+	126444522	126444936	126444819	126444936	126444417	126444429
1895	"ENSMUSG00000064065"	"Ipcef1"	chr10	-	6980246	6980286	6980246	6980283	6980490	6980534
1903	"ENSMUSG00000097749"	"Gm16938"	chr7	+	98179297	98179410	98179324	98179410	98178421	98178533
1908	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100739013	100739201	100739013	100739195	100743788	100744114
1912	"ENSMUSG00000025939"	"Ube2w"	chr1	-	16585275	16585431	16585275	16585352	16602261	16602353
1913	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75560820	75560991	75560898	75560991	75532587	75532788
1914	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75560820	75560991	75560898	75560991	75545753	75545830
1919	"ENSMUSG00000097391"	"Mirg"	chr12	+	109748124	109748293	109748128	109748293	109743665	109743851
1920	"ENSMUSG00000097391"	"Mirg"	chr12	+	109748124	109748293	109748128	109748293	109743800	109743847
1921	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91250655	91250853
1923	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254214	91254393	91254262	91254393	91253759	91253827
1924	"ENSMUSG00000034343"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91253759	91253827
1937	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5983667	5984138
1938	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5987056	5987131
1941	"ENSMUSG00000034269"	"Setd5"	chr6	+	113110316	113110525	113110373	113110525	113110084	113110221
1943	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102196538	102197436	102196538	102196672	102197665	102197785
1944	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102218686	102218928
1945	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102219144	102219281
1946	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218781	102218415	102218487	102219144	102219281
1947	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218781	102218415	102218490	102219144	102219281
1948	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102221767	102221851
1951	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114826157	114826281	114826204	114826281	114825210	114825265
1954	"ENSMUSG00000022661"	"Cd200"	chr16	-	45394592	45394865	45394592	45394860	45400221	45400303
1956	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121494395	121497068	121496983	121497068	121492904	121492987
1958	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8743079	8743423	8743352	8743423	8742853	8742924
1964	"ENSMUSG00000001827"	"Folr1"	chr7	-	101868397	101868551	101868397	101868467	101868992	101869018
1982	"ENSMUSG00000020923"	"Ubtf"	chr11	-	102309867	102309909	102309867	102309908	102310190	102310332
1993	"ENSMUSG00000032570"	"Atp2c1"	chr9	-	105494414	105494597	105494414	105494482	105495366	105495495
1995	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97750005	97750187	97750005	97750154	97750259	97750394
1996	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97750005	97750187	97750005	97750154	97750268	97750705
1998	"ENSMUSG00000006299"	"Aamp"	chr1	-	74283885	74284044	74283885	74284041	74284173	74284421
2001	"ENSMUSG00000020614"	"Fam20a"	chr11	-	109675842	109675977	109675842	109675952	109677770	109677886
2003	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106782468	106784018	106782468	106782693	106784100	106784162
2005	"ENSMUSG00000043372"	"Hexim2"	chr11	+	103134031	103134141	103134034	103134141	103133344	103133457
2011	"ENSMUSG00000049538"	"Adamts16"	chr13	-	70841268	70841371	70841268	70841368	70841489	70841811
2012	"ENSMUSG00000049538"	"Adamts16"	chr13	-	70841268	70841371	70841268	70841368	70841501	70841808
2013	"ENSMUSG00000073434"	"Wdr90"	chr17	-	25854529	25855234	25854529	25854765	25855300	25855431
2014	"ENSMUSG00000029407"	"Uso1"	chr5	+	92187697	92187816	92187704	92187816	92187234	92187345
2026	"ENSMUSG00000051590"	"Map3k19"	chr1	-	127817234	127817932	127817234	127817820	127820418	127820533
2028	"ENSMUSG00000000600"	"Krit1"	chr5	+	3806418	3806568	3806464	3806568	3804239	3804426
2034	"ENSMUSG00000055850"	"Rnf181"	chr6	-	72360874	72361013	72360874	72360949	72361116	72361226
2041	"ENSMUSG00000048490"	"Nrip1"	chr16	-	76352471	76352549	76352471	76352546	76373769	76373827
2044	"ENSMUSG00000079330"	"Lemd1"	chr1	+	132255354	132255494	132255420	132255494	132232266	132232337
2056	"ENSMUSG00000047459"	"Dynlrb1"	chr2	+	155242730	155242806	155242734	155242806	155236810	155236940
2061	"ENSMUSG00000031969"	"Acad8"	chr9	-	26990119	26990196	26990119	26990192	26990582	26990692
2062	"ENSMUSG00000031969"	"Acad8"	chr9	-	26990119	26990196	26990119	26990192	26991239	26991409
2064	"ENSMUSG00000033021"	"Gmppa"	chr1	+	75436777	75436838	75436783	75436838	75436086	75436193
2065	"ENSMUSG00000033021"	"Gmppa"	chr1	+	75436777	75436838	75436783	75436838	75436112	75436445
2068	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	84965130	84965443	84965130	84965218	84965570	84965642
2074	"ENSMUSG00000026018"	"Ica1l"	chr1	-	60028067	60028246	60028067	60028236	60042796	60043087
2083	"ENSMUSG00000035875"	"AI182371"	chr2	-	35097887	35098080	35097887	35097939	35100854	35101008
2103	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31025497	31025650	31025500	31025650	31022719	31022859
2104	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31025497	31025650	31025500	31025650	31023066	31023170
2105	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31025497	31025650	31025500	31025650	31023066	31023179
2107	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31082549	31082735	31082552	31082735	31067321	31067964
2123	"ENSMUSG00000049811"	"Fam161a"	chr11	+	23015654	23015884	23015658	23015884	23013538	23013647
2124	"ENSMUSG00000020280"	"Pus10"	chr11	+	23667277	23667414	23667287	23667414	23666510	23666549
2127	"ENSMUSG00000032386"	"Trip4"	chr9	-	65884927	65885247	65884927	65885173	65896696	65896930
2133	"ENSMUSG00000042757"	"Tmem108"	chr9	-	103609710	103609796	103609710	103609792	103692718	103692807
2137	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93197461	93197748	93197608	93197748	93196896	93196978
2138	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93197461	93197748	93197611	93197748	93196896	93196978
2153	"ENSMUSG00000057098"	"Ebf1"	chr11	+	44907903	44908037	44907906	44908037	44883813	44883931
2159	"ENSMUSG00000040767"	"Snrnp25"	chr11	+	32207556	32207662	32207573	32207662	32206959	32207043
2171	"ENSMUSG00000030491"	"Tdrd12"	chr7	-	35485204	35485425	35485204	35485412	35487153	35487282
2184	"ENSMUSG00000015092"	"Edf1"	chr2	+	25560584	25561062	25560968	25561062	25560150	25560202
2188	"ENSMUSG00000018565"	"Elp5"	chr11	-	69980213	69980562	69980213	69980330	69981206	69981252
2189	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3436988	3437090	3437001	3437090	3433746	3433806
2196	"ENSMUSG00000037697"	"Ddhd1"	chr14	-	45622840	45622942	45622840	45622893	45628853	45628874
2199	"ENSMUSG00000030861"	"Acadsb"	chr7	+	131424436	131424631	131424471	131424631	131410702	131410787
2204	"ENSMUSG00000006932"	"Ctnnb1"	chr9	+	120957106	120957226	120957109	120957226	120955913	120955972
2205	"ENSMUSG00000079197"	"Psme2"	chr14	-	55589480	55589705	55589480	55589511	55590032	55590095
2206	"ENSMUSG00000002266"	"Zim1"	chr7	-	6688623	6688811	6688623	6688689	6689487	6689564
2219	"ENSMUSG00000036860"	"Mrpl55"	chr11	+	59204171	59204255	59204174	59204255	59202537	59202719
2221	"ENSMUSG00000009894"	"Snap47"	chr11	-	59442791	59442912	59442791	59442841	59449792	59449916
2223	"ENSMUSG00000062202"	"Btbd9"	chr17	-	30215523	30220570	30215523	30220144	30228799	30228878
2225	"ENSMUSG00000026017"	"Carf"	chr1	+	60109221	60109449	60109326	60109449	60105310	60105434
2226	"ENSMUSG00000026017"	"Carf"	chr1	+	60109221	60109449	60109326	60109449	60105343	60105427
2236	"ENSMUSG00000029130"	"Rnf32"	chr5	+	29196579	29196645	29196622	29196645	29196083	29196397
2243	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94410832	94410956	94410871	94410956	94403313	94403368
2254	"ENSMUSG00000054477"	"Kcnn2"	chr18	+	45655197	45655339	45655198	45655339	45561220	45561316
2258	"ENSMUSG00000032892"	"Rangrf"	chr11	-	68972483	68973028	68972483	68972741	68973116	68973273
2259	"ENSMUSG00000032892"	"Rangrf"	chr11	-	68972483	68973028	68972483	68972741	68973440	68973557
2273	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25842179	25842418	25842179	25842288	25843106	25843160
2281	"ENSMUSG00000040746"	"Rnf167"	chr11	+	70649674	70650017	70649911	70650017	70649444	70649532
2286	"ENSMUSG00000034156"	"Bzrap1"	chr11	+	87781681	87782049	87781944	87782049	87781489	87781593
2287	"ENSMUSG00000073423"	"Zfp414"	chr17	+	33629780	33630079	33629796	33630079	33629621	33629698
2290	"ENSMUSG00000074874"	"Ctla2b"	chr13	-	60895350	60896143	60895350	60895719	60896237	60896360
2292	"ENSMUSG00000031772"	"Cntnap4"	chr8	+	112858158	112858292	112858162	112858292	112856292	112856517
2293	"ENSMUSG00000029017"	"Pmpcb"	chr5	+	21743378	21746090	21745977	21746090	21742757	21742956
2297	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127801833	127802113	127802013	127802113	127801460	127801616
2300	"ENSMUSG00000023150"	"Ivns1abp"	chr1	+	151355166	151356236	151356128	151356236	151353919	151354093
2307	"ENSMUSG00000062753"	"AI413582"	chr17	-	27564148	27564339	27564148	27564254	27564561	27564750
2308	"ENSMUSG00000062753"	"AI413582"	chr17	-	27564148	27564410	27564148	27564254	27564561	27564750
2312	"ENSMUSG00000017999"	"Ddx27"	chr2	+	167020499	167020714	167020627	167020714	167019879	167020039
2316	"ENSMUSG00000075702"	"Selm"	chr11	+	3516485	3516920	3516841	3516920	3516260	3516296
2317	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77470486	77471878	77470486	77471823	77472013	77472179
2318	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77470486	77471878	77470486	77471823	77472301	77472378
2325	"ENSMUSG00000021363"	"Mak"	chr13	-	41030016	41030139	41030016	41030136	41032524	41032599
2326	"ENSMUSG00000021363"	"Mak"	chr13	-	41030016	41030139	41030016	41030136	41034753	41034885
2333	"ENSMUSG00000002058"	"Unc119"	chr11	+	78347796	78348259	78348086	78348259	78347217	78347331
2345	"ENSMUSG00000024908"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3478277	3478364
2360	"ENSMUSG00000040006"	"Ginm1"	chr10	-	7773297	7773431	7773297	7773428	7775217	7775369
2366	"ENSMUSG00000026584"	"Scyl3"	chr1	+	163941020	163941218	163941106	163941218	163938739	163938796
2372	"ENSMUSG00000000530"	"Acvrl1"	chr15	+	101134644	101134743	101134675	101134743	101133414	101133493
2373	"ENSMUSG00000000530"	"Acvrl1"	chr15	+	101134644	101134743	101134675	101134743	101134136	101134197
2377	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86511588	86511887	86511588	86511666	86512805	86512913
2378	"ENSMUSG00000039205"	"Ciz1"	chr2	+	32363432	32363656	32363622	32363656	32363060	32363158
2381	"ENSMUSG00000004267"	"Eno2"	chr6	-	124768237	124768720	124768237	124768337	124769248	124769550
2382	"ENSMUSG00000037400"	"Atp11b"	chr3	+	35855104	35856276	35856071	35856276	35849433	35849564
2385	"ENSMUSG00000056698"	"Elmod3"	chr6	-	72594739	72595020	72594739	72594756	72597623	72597645
2389	"ENSMUSG00000064289"	"Tank"	chr2	+	61626902	61627014	61626905	61627014	61613650	61613715
