ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1310	49,65,97,69	12,19,20,7	82,92,99,84	18,13,20,12	767	149
1312	0,1,0,2	0,0,0,0	1,1,0,1	3,0,0,0	153	149
1313	163,181,272,225	0,0,1,0	179,230,224,178	0,0,0,0	185	149
1314	0,0,0,1	0,2,3,0	0,0,2,3	1,0,0,0	154	149
1315	33,29,31,45	109,95,152,138	29,29,39,32	131,169,160,138	154	149
1316	114,103,145,134	0,0,0,0	122,182,137,120	0,0,0,1	335	149
1317	101,97,139,155	108,131,237,178	95,117,111,85	126,166,152,150	197	149
1318	91,101,132,117	1,1,0,1	135,133,124,113	5,3,1,2	203	149
1319	9,9,7,5	83,129,146,101	13,6,14,4	138,114,100,139	185	149
1320	38,49,74,45	0,1,3,0	45,41,35,66	1,0,0,4	172	149
1321	38,40,65,56	159,157,254,226	77,48,49,60	168,208,148,163	178	149
1322	137,161,245,215	3,0,0,0	210,204,170,195	4,0,1,8	226	149
1323	258,278,434,385	3,0,0,0	301,364,269,298	4,0,1,8	197	149
1324	208,218,304,322	31,29,35,29	252,264,214,234	38,36,36,27	178	149
1325	307,339,484,481	1,1,0,1	385,420,335,369	0,1,0,0	226	149
1326	130,150,215,188	1,1,0,1	171,192,157,162	0,1,0,0	197	149
1327	527,619,742,752	0,0,0,2	614,712,671,567	0,2,0,1	158	149
1328	347,373,603,550	2,2,2,2	434,478,486,395	4,4,3,4	332	149
1329	11,27,23,21	7,11,11,12	19,25,31,19	25,10,10,8	169	149
1330	0,0,0,0	0,3,0,0	0,0,1,0	0,1,0,0	159	149
1333	20,24,45,27	354,413,678,519	33,28,38,27	455,500,420,421	441	149
1335	32,28,56,16	2,0,0,0	26,32,40,38	2,0,0,0	604	149
1336	408,442,660,601	0,0,0,0	503,561,540,514	0,0,0,1	1210	149
1339	8,3,8,3	0,3,5,0	3,6,12,10	0,2,0,0	167	149
1340	6,6,5,2	2,0,0,0	11,6,9,7	0,1,0,0	167	149
1342	26,28,67,25	10,20,32,24	44,71,47,41	33,37,32,26	334	149
1343	132,148,237,150	0,0,0,0	139,230,174,207	2,0,0,0	670	149
1344	28,25,43,23	3,1,10,4	36,43,32,44	2,7,5,5	154	149
1345	66,82,99,110	297,323,460,398	79,72,73,77	328,383,365,377	153	149
1346	650,623,893,775	0,0,0,1	605,676,738,720	3,1,0,0	248	149
1347	32,43,45,37	14,14,8,3	47,52,33,44	16,8,4,6	158	149
1348	9,3,3,5	1,0,0,0	6,6,11,12	2,1,0,3	158	149
1350	851,1133,1491,1409	0,0,0,1	1128,1235,1078,1113	0,0,0,0	293	149
1351	3,4,12,9	0,1,0,0	3,2,6,1	0,0,1,0	170	149
1352	33,21,47,51	22,23,38,34	27,37,37,37	23,29,22,16	170	149
1354	65,83,120,96	388,454,593,524	93,101,78,94	446,508,518,518	155	149
1355	12,5,6,10	17,13,12,12	3,3,4,6	16,13,13,15	155	149
1357	1,0,0,1	11,9,6,6	0,0,2,0	1,10,10,9	165	149
1358	9,8,7,1	6,1,1,6	4,3,5,3	5,5,3,2	252	149
1360	116,130,352,129	5,14,15,14	325,470,450,364	14,6,6,14	1363	149
1361	63,51,41,54	1,0,1,0	71,70,45,42	1,1,0,0	156	149
1362	77,100,167,93	5,10,7,11	151,170,199,158	20,16,15,14	1076	149
1363	77,101,171,93	155,235,340,258	151,166,199,159	218,259,248,238	1076	149
1366	186,239,328,284	6,5,6,15	223,283,239,213	6,8,2,0	201	149
1367	147,158,318,216	82,144,174,152	200,238,199,217	139,179,103,149	170	149
1368	19,5,47,12	88,87,130,119	19,28,30,10	122,134,88,87	375	149
1369	83,79,117,89	1,5,6,10	114,129,74,72	7,14,8,3	159	149
1370	177,221,344,263	1,0,0,0	306,372,319,242	0,0,0,1	157	149
1371	1228,1501,2452,1304	0,1,0,0	2044,2348,2039,2100	0,0,0,0	1951	149
1373	0,3,4,5	131,169,184,175	2,3,0,3	146,198,177,169	253	149
1374	7,12,14,11	54,69,86,63	5,10,10,8	61,56,87,51	155	149
1375	31,53,33,39	0,0,2,2	42,31,44,40	1,0,0,0	176	149
1376	3,6,4,8	2,4,3,4	6,4,1,8	2,0,1,2	368	149
1377	7,5,9,2	45,41,61,41	5,4,11,10	62,68,48,45	152	149
1378	1,0,2,1	61,74,124,48	0,2,3,4	89,132,115,100	501	149
1381	1,3,1,0	6,15,14,12	0,3,0,0	18,24,12,12	268	149
1382	2,7,10,10	1,0,0,0	4,12,7,5	1,1,0,1	173	149
1383	10,6,7,17	1,1,1,1	10,11,11,3	2,0,1,1	173	149
1384	128,107,176,172	2,0,1,0	140,164,160,141	0,3,0,4	156	149
1385	0,0,0,0	4,3,6,2	0,0,0,2	3,2,6,4	172	149
1386	8,9,10,14	153,136,198,164	7,19,11,12	151,171,161,176	321	149
1387	3,12,11,1	70,90,110,131	8,10,9,3	85,110,89,81	162	149
1388	16,12,15,12	461,483,641,616	15,17,18,12	504,662,579,512	162	149
1389	715,660,1241,955	0,1,0,0	841,978,834,877	2,0,2,0	155	149
1390	19,11,4,24	134,130,242,166	42,18,37,12	180,199,217,163	1708	149
1391	5,2,7,4	762,819,1067,1052	4,6,6,5	835,1009,871,807	168	149
1392	1449,1447,2422,2291	0,0,0,0	1662,1829,1641,1697	0,0,0,23	263	149
1393	0,1,0,2	138,132,203,130	0,1,2,0	123,158,183,111	237	149
1394	15,22,40,19	0,0,1,0	27,25,39,28	1,1,0,0	250	149
1395	43,49,57,63	15,12,31,26	59,61,59,35	10,24,30,22	193	149
1396	14,18,14,15	4,8,9,4	12,28,15,9	5,8,7,7	193	149
1397	78,82,118,84	0,2,5,3	106,126,90,114	0,5,1,4	190	149
1398	70,68,61,65	0,0,2,0	91,94,74,63	0,0,3,1	190	149
1399	48,47,100,44	96,132,156,160	69,78,79,84	119,164,153,141	312	149
1400	23,21,20,15	41,40,58,37	25,21,19,30	41,46,37,44	161	149
1402	1,0,0,2	15,18,17,10	4,6,3,0	21,21,25,20	153	149
1404	443,458,654,586	0,2,0,0	472,661,557,473	0,0,0,0	318	149
1405	15,19,39,23	3,4,6,9	24,32,35,31	10,5,1,10	153	149
1406	228,207,338,231	15,21,23,33	274,279,240,249	32,27,35,32	244	149
1407	19,27,28,11	82,112,129,162	40,32,29,16	136,143,155,109	466	149
1408	10,15,29,13	0,0,0,0	8,28,28,19	1,1,0,1	359	149
1409	263,261,375,332	2,0,1,2	270,359,297,280	2,1,2,1	179	149
1410	1793,2001,2839,2370	1,0,0,2	2109,2612,2409,2166	0,0,1,3	152	149
1411	68,62,92,79	0,0,0,0	55,86,90,55	0,1,0,0	535	149
1412	33,34,32,55	112,140,152,158	18,41,34,31	131,188,161,150	328	149
1413	1,0,4,2	0,7,0,3	0,3,0,0	4,1,5,5	170	149
1414	42,57,55,56	0,0,0,0	58,58,67,56	3,0,0,0	154	149
1415	155,190,275,153	200,208,274,287	212,227,216,223	200,265,253,256	503	149
1416	1,0,5,1	8,11,20,8	3,0,0,6	11,22,12,13	273	149
1417	3,2,2,3	5,3,5,4	8,15,2,4	8,15,7,7	184	149
1419	3,11,11,4	35,39,64,50	5,2,12,6	51,60,78,57	164	149
1420	2,3,4,0	8,7,15,5	1,2,5,2	10,6,5,8	164	149
1421	0,0,1,0	1,0,0,3	2,3,2,0	0,0,1,0	154	149
1422	8,1,6,4	20,28,41,29	10,12,4,0	27,34,37,28	154	149
1425	16,8,13,10	0,0,0,0	14,14,9,13	0,0,0,1	190	149
1427	13,18,15,19	0,0,0,0	18,31,20,25	0,1,0,0	580	149
1430	6,6,28,13	95,122,197,151	29,9,20,15	127,138,151,121	628	149
1431	22,25,29,23	203,255,352,246	38,22,19,41	301,343,281,278	244	149
1437	12,12,11,24	26,43,46,28	13,19,20,12	45,28,29,23	259	149
1438	8,10,9,13	0,0,0,0	8,11,14,8	1,0,0,0	259	149
1439	73,87,91,124	315,333,403,490	78,79,116,95	351,410,391,386	259	149
1440	2508,2901,3743,3959	1,0,0,1	3017,3595,3225,3208	0,1,0,0	199	149
1441	59,64,89,83	3,0,2,0	83,91,103,119	3,7,5,4	447	149
1443	3,7,6,6	8,15,15,18	11,6,6,7	19,15,12,12	163	149
1444	177,217,302,199	17,10,9,15	246,262,265,230	6,25,12,28	689	149
1445	40,34,70,42	0,2,2,2	47,61,47,53	1,3,3,6	165	149
1446	0,0,0,0	0,1,3,0	1,0,0,0	0,1,4,0	346	149
1447	4,2,5,2	0,0,0,0	11,9,10,3	1,0,1,0	378	149
1448	18,17,12,14	20,17,20,46	9,16,15,8	17,26,23,15	233	149
1449	482,581,811,613	2,0,4,2	557,645,606,573	1,8,2,2	239	149
1450	1,0,1,0	0,0,1,0	2,3,2,1	0,0,0,0	257	149
1451	2,0,2,0	2,6,10,9	4,4,1,2	4,13,7,3	257	149
1452	10,10,10,18	5,6,2,5	11,15,11,7	8,3,4,2	158	149
1453	29,27,57,35	10,15,14,12	30,51,39,45	21,16,13,17	209	149
1454	135,149,236,226	82,79,122,111	153,174,183,140	92,124,83,80	155	149
1455	20,1,18,7	261,252,451,320	10,15,10,9	348,435,337,381	182	149
1456	200,255,388,315	19,28,44,26	266,301,275,259	25,27,23,26	201	149
1457	0,0,0,0	2,2,2,2	1,2,0,3	1,2,0,6	153	149
1458	2,2,2,0	7,12,28,12	0,0,0,6	22,23,28,13	173	149
1459	9,12,10,19	260,265,344,394	6,13,11,9	274,386,331,210	174	149
1460	51,72,95,50	270,298,480,264	118,120,124,103	416,536,442,459	185	149
1461	8,5,14,6	66,82,93,54	8,10,17,17	64,66,83,69	198	149
1463	0,0,0,1	30,48,55,39	0,0,0,0	40,53,49,43	153	149
1466	1,3,8,1	25,27,32,38	7,11,5,5	32,36,26,25	266	149
1467	132,154,196,160	0,1,8,1	182,184,162,166	6,8,1,3	159	149
1468	226,294,392,352	16,10,15,6	352,413,330,347	17,12,13,11	214	149
1470	182,223,271,284	4,3,13,7	219,238,248,234	17,11,3,8	153	149
1471	0,9,6,3	5,3,11,9	1,6,3,3	7,3,3,2	260	149
1472	3,16,15,12	45,76,92,85	3,11,10,6	74,88,89,81	260	149
1473	2178,2443,3486,3663	0,0,0,1	2751,3354,2815,2514	0,0,0,0	625	149
1474	166,191,203,211	125,126,185,184	185,232,202,194	112,161,147,155	287	149
1475	544,630,1024,629	6,1,2,2	690,862,762,800	5,7,4,3	501	149
1476	30,63,57,54	11,8,25,16	45,52,50,49	20,21,26,19	152	149
1477	50,97,77,58	41,49,55,26	90,88,62,53	49,52,39,27	542	149
1478	1,3,1,0	51,70,63,68	2,0,0,1	51,82,52,61	209	149
1479	46,39,61,62	0,3,0,0	40,64,58,56	1,1,0,0	171	149
1480	15,9,24,12	64,74,110,85	28,22,15,22	70,89,112,88	176	149
1481	96,114,161,133	2,3,2,3	130,148,152,151	2,5,3,5	186	149
1482	40,54,95,62	3,1,3,5	69,128,88,71	0,5,2,0	536	149
1483	101,100,176,65	3,0,3,3	145,185,160,162	3,0,6,2	919	149
1484	80,79,140,45	0,0,1,0	102,132,107,121	0,0,5,0	709	149
1485	13,7,22,9	7,13,11,16	6,5,9,17	17,18,15,23	167	149
1486	2,4,5,2	25,19,36,38	7,7,9,8	33,28,46,29	255	149
1488	64,59,91,95	13,11,14,10	92,108,99,78	14,6,12,8	183	149
1489	89,100,167,93	0,1,4,0	112,157,186,127	3,7,10,12	507	149
1490	8,12,31,28	6,18,22,24	19,36,29,26	13,37,31,31	161	149
1491	146,203,314,201	0,0,0,0	259,302,258,265	1,0,0,0	1084	149
1492	13,18,31,20	0,0,0,0	21,28,30,17	0,0,1,1	238	149
1493	52,67,95,45	1947,2086,2711,2690	57,79,87,50	2200,2328,2247,2012	289	149
1494	39,49,64,25	1947,2086,2711,2690	36,51,58,34	2200,2328,2247,2012	200	149
1495	329,404,665,451	17,15,21,12	578,509,472,484	28,27,11,29	382	149
1496	152,180,231,190	44,31,64,56	186,191,220,167	48,63,49,58	287	149
1498	6,0,1,3	47,60,91,65	4,7,2,3	55,64,56,46	163	149
1499	9,10,6,16	179,192,257,250	8,19,9,8	155,230,174,209	377	149
1500	90,117,156,114	0,0,1,0	110,161,152,107	0,1,0,0	232	149
1501	144,164,226,160	0,0,0,1	167,247,245,162	0,1,4,0	232	149
1502	154,152,205,185	0,0,4,1	199,192,176,215	2,2,1,2	182	149
1503	9,18,25,12	108,113,169,131	11,23,19,18	117,160,116,126	189	149
1504	364,337,514,612	0,0,0,1	455,513,488,440	0,0,0,0	304	149
1505	6,14,12,17	3,1,2,0	8,17,9,9	0,2,1,3	174	149
1506	5,2,5,5	2,3,3,5	4,7,12,6	7,4,9,10	158	149
1507	13,6,5,4	1,0,0,0	9,6,14,2	0,0,0,0	609	149
1508	1,1,3,1	16,12,21,29	1,1,2,0	27,24,37,25	193	149
1511	3,2,2,3	619,642,829,850	3,6,1,5	703,769,707,721	161	149
1512	0,0,0,0	6,1,4,4	0,1,0,0	3,1,2,2	212	149
1513	9,13,24,6	47,56,66,66	12,34,19,16	70,74,75,71	174	149
1514	4,7,18,10	135,112,179,186	14,10,10,12	142,209,169,151	249	149
1515	3,6,16,10	2,0,4,1	8,5,8,13	1,1,2,2	249	149
1516	122,124,212,166	2,5,12,7	188,212,214,163	3,5,7,3	815	149
1517	0,0,0,0	4,1,2,0	0,1,0,0	3,0,1,1	153	149
1518	7,3,8,4	1042,1084,1536,1621	4,5,5,2	1217,1347,1298,980	153	149
1519	32,53,71,54	60,38,55,70	62,106,59,54	53,69,66,55	239	149
1520	49,39,60,60	5,6,5,4	55,55,65,52	1,7,7,3	162	149
1521	13,27,32,12	0,0,1,3	18,33,33,11	0,0,0,1	1164	149
1522	168,168,254,163	38,32,85,46	141,214,188,164	46,59,44,53	170	149
1523	0,1,0,2	8,5,23,9	0,0,0,1	14,17,7,10	153	149
1524	18,29,58,44	62,60,113,92	28,34,37,46	86,101,82,81	158	149
1525	3,2,2,3	470,498,606,677	4,4,1,3	503,606,543,471	236	149
1526	72,85,115,81	4,0,3,2	87,112,102,130	2,6,1,3	199	149
1527	3,4,5,6	0,0,0,0	8,1,2,3	0,0,3,0	177	149
1528	42,36,60,31	2,4,6,3	48,50,30,35	8,6,6,3	177	149
1529	22,18,42,30	0,0,0,0	41,38,20,35	0,0,5,0	206	149
1530	66,97,118,91	8,6,5,5	85,102,73,68	11,20,15,11	181	149
1533	75,66,85,84	0,3,1,1	66,90,84,66	1,2,2,0	212	149
1534	167,153,259,224	0,0,0,0	152,209,179,165	0,0,0,1	202	149
1535	1976,2060,2919,2920	648,640,876,883	2361,2511,2218,2267	770,858,720,738	200	149
1536	0,1,5,2	0,0,2,0	2,1,0,1	0,0,0,0	182	149
1537	851,1039,1344,1269	11,7,13,2	1077,1282,1161,1172	5,4,5,3	157	149
1538	501,543,808,670	0,0,0,0	675,877,785,782	0,1,0,0	1118	149
1539	6,7,13,5	481,476,697,634	5,5,5,2	445,626,526,578	153	149
1540	217,202,352,281	0,2,0,2	235,321,256,240	0,0,0,7	218	149
1541	692,671,1036,910	0,2,0,2	675,942,777,816	0,0,0,7	214	149
1542	3,5,10,3	0,0,0,0	3,6,3,1	0,3,1,1	153	149
1543	214,200,349,279	0,0,0,0	233,322,254,239	2,0,0,0	218	149
1544	211,195,339,276	0,0,0,0	230,319,252,239	2,0,0,0	214	149
1545	31,34,52,32	323,444,474,531	45,47,39,35	392,569,435,417	213	149
1547	7,12,16,15	556,630,827,856	10,16,19,13	576,826,670,548	297	149
1549	38,52,81,81	1,0,4,1	52,50,85,52	0,5,0,2	279	149
1550	323,330,473,486	0,0,0,0	342,444,427,389	1,1,0,0	357	149
1551	2,10,13,6	12,9,11,13	11,15,6,9	20,14,9,6	222	149
1554	76,53,106,73	49,41,45,59	104,109,140,122	57,51,74,41	409	149
1555	5,2,0,10	40,42,59,46	5,9,6,1	73,77,42,57	206	149
1556	137,123,212,179	7,15,20,15	125,192,177,151	10,10,19,7	164	149
1557	28,35,51,33	0,0,0,0	40,63,44,50	0,0,0,1	3151	149
1558	453,577,754,698	4,6,3,5	529,639,542,541	5,7,11,7	218	149
1559	34,53,51,59	2,0,0,3	30,49,25,46	0,0,0,1	497	149
1560	0,0,0,0	3,3,5,1	2,0,0,0	1,3,3,3	191	149
1561	58,89,106,79	0,0,0,1	80,74,90,87	0,0,0,1	211	149
1562	40,37,51,54	235,290,343,307	37,41,41,48	282,362,294,325	173	149
1563	1,2,2,1	0,0,2,4	3,2,1,4	0,0,0,0	156	149
1566	55,50,54,52	90,83,136,111	50,39,64,43	112,100,101,74	160	149
1567	240,168,280,209	0,2,1,2	238,225,188,158	0,0,0,0	346	149
1568	1537,1625,2292,2067	1,2,6,11	1663,2201,2084,1502	0,4,3,3	153	149
1571	1,0,0,0	0,4,3,0	0,0,0,1	9,1,1,3	158	149
1574	0,0,0,0	0,0,2,2	0,0,0,1	1,2,4,3	202	149
1575	3,1,0,0	0,0,0,0	1,0,2,0	0,1,0,0	155	149
1576	201,226,403,345	17,22,34,26	332,352,330,312	41,42,24,29	206	149
1577	48,43,78,56	3,7,8,2	53,60,61,67	2,8,10,13	156	149
1578	24,29,45,41	1,1,0,0	19,35,42,28	1,0,0,0	164	149
1579	158,191,328,196	0,0,0,0	313,387,359,284	0,1,0,0	578	149
1582	522,581,791,830	18,38,47,65	652,795,776,589	34,34,53,42	185	149
1584	0,6,3,6	9,6,17,16	1,2,3,0	12,17,9,14	158	149
1585	3,9,2,7	175,129,205,243	4,4,4,2	167,176,216,159	158	149
1586	14,7,10,7	0,0,0,0	13,10,17,13	0,0,2,0	318	149
1587	370,460,597,610	0,2,0,0	463,616,523,612	0,0,0,0	337	149
1588	1,1,3,0	125,109,180,144	0,0,0,2	179,168,179,171	153	149
1589	0,1,2,0	0,0,0,0	2,1,1,0	0,0,3,0	153	149
1590	34,26,34,56	49,56,81,77	30,36,28,39	56,64,70,51	274	149
1591	107,128,177,197	54,45,84,92	135,134,156,105	68,56,79,54	169	149
1592	2,0,3,1	0,0,0,0	2,0,3,3	0,0,2,2	152	149
1593	9,1,11,4	10,9,9,18	1,6,0,3	15,13,10,18	152	149
1594	2250,2829,5512,2540	11,9,15,10	4847,5677,5158,4399	20,18,13,17	2825	149
1596	234,222,372,221	0,3,4,3	334,305,315,272	4,1,1,0	158	149
1597	17,21,21,11	0,3,4,3	8,9,20,14	4,1,1,0	173	149
1598	1,6,4,3	218,207,355,213	1,1,3,4	327,297,298,262	164	149
1601	493,578,657,755	2,0,8,0	584,758,685,538	4,3,0,0	299	149
1602	1,1,0,0	10,1,8,5	0,1,2,0	8,2,8,7	174	149
1604	109,119,237,125	0,0,0,0	153,191,184,183	0,0,1,0	338	149
1605	1,0,0,3	42,43,85,69	3,0,4,3	82,67,64,74	158	149
1606	3,3,2,4	32,37,72,39	11,3,9,4	51,41,57,59	341	149
1608	17,22,41,31	253,306,350,378	32,28,31,33	278,299,313,290	170	149
1609	5,4,2,1	9,3,18,12	5,4,5,6	12,10,13,6	214	149
1610	2,4,2,2	1,0,0,0	5,4,4,6	0,0,0,0	214	149
1611	2687,2972,3475,4124	62,61,72,82	2848,3337,3366,2585	89,87,45,61	2452	149
1612	16,12,41,17	155,167,223,199	11,27,21,23	173,172,193,168	152	149
1613	0,1,0,1	48,57,73,44	1,0,0,0	43,53,58,54	193	149
1614	70,117,138,108	0,0,0,0	149,167,145,120	0,0,2,0	166	149
1615	40,52,62,39	6,16,18,9	46,36,23,43	22,14,14,12	176	149
1617	6,4,3,10	2,1,0,10	7,13,4,7	0,2,0,0	186	149
1618	11,10,30,11	237,282,442,447	24,25,28,19	301,407,292,294	338	149
1619	32,43,78,50	72,92,134,106	38,75,49,66	135,149,104,98	182	149
1620	102,124,196,192	300,344,511,525	159,192,135,151	421,533,387,416	158	149
1621	13,13,26,15	10,11,16,8	4,24,8,17	10,5,15,2	158	149
1622	35,62,68,62	66,60,152,141	48,63,44,49	94,124,100,108	158	149
1623	8,9,13,8	588,603,911,858	14,14,6,18	644,881,792,671	182	149
1624	276,355,396,351	0,3,0,1	277,357,408,282	3,2,2,1	173	149
1625	45,60,87,97	0,5,3,5	103,95,98,80	1,4,8,2	207	149
1626	19,24,40,26	0,0,0,0	45,37,41,22	0,1,0,0	207	149
1627	106,154,209,165	10,6,23,9	169,202,158,168	16,16,8,17	155	149
1628	0,1,3,2	3,3,5,15	2,5,2,2	9,6,12,5	166	149
1629	7,6,15,10	99,94,146,92	20,14,8,20	133,153,172,130	166	149
1631	78,119,139,133	0,0,1,0	98,132,128,120	0,0,0,0	240	149
1632	1,1,0,1	60,52,82,60	0,0,0,0	66,85,59,66	161	149
1633	107,87,158,145	6,4,1,9	120,133,102,100	4,8,1,7	156	149
1634	352,334,503,507	10,8,8,6	413,386,359,365	9,10,17,10	177	149
1635	41,50,62,69	1,0,3,0	51,45,60,61	6,4,2,0	177	149
1636	0,0,2,1	214,245,386,356	1,0,2,0	275,350,298,283	157	149
1638	4,4,0,3	0,0,8,2	1,4,0,1	0,0,0,0	386	149
1641	0,0,0,0	0,1,1,0	3,1,1,2	0,0,1,0	185	149
1644	313,291,428,322	1,2,0,0	281,378,392,264	3,0,1,0	279	149
1645	46,30,86,58	2,6,11,10	46,66,59,40	3,11,1,4	377	149
1646	5,5,4,4	60,80,119,85	3,13,2,3	79,74,85,83	204	149
1647	2,0,4,1	1,3,4,1	0,0,3,0	6,3,4,3	154	149
1648	10,8,16,12	2,2,1,5	14,20,33,20	3,1,0,0	217	149
1649	436,524,786,692	0,0,1,0	627,635,629,650	1,0,0,0	635	149
1651	72,66,84,66	0,0,0,1	69,87,85,88	0,0,0,2	213	149
1652	0,2,1,5	2,3,4,0	3,6,2,2	4,4,4,8	225	149
1653	3,0,0,3	2,2,1,0	0,0,0,0	6,2,3,5	163	149
1654	407,419,533,648	2631,2537,3443,4259	405,585,497,441	2671,3194,3087,2589	307	149
1655	87,105,119,96	10,6,8,7	98,149,103,109	5,13,7,11	222	149
1656	584,818,1665,708	2622,2660,6572,2238	1438,1872,1793,1381	4657,5955,7597,4000	193	149
1657	109,101,125,134	2,0,1,0	112,105,85,111	0,0,0,1	289	149
1658	8,7,6,15	44,45,62,63	12,2,9,5	58,75,52,58	161	149
1659	385,352,581,489	0,0,2,0	499,550,513,470	1,2,0,0	528	149
1664	2,0,1,1	17,22,37,23	1,0,0,1	29,21,20,9	230	149
1665	1,0,0,0	17,22,37,23	0,0,0,0	29,21,20,9	153	149
1666	378,494,564,537	779,750,971,958	529,721,529,523	913,1128,941,838	176	149
1667	184,272,330,238	26,33,36,36	276,386,292,265	21,35,34,38	176	149
1668	175,234,286,222	8,9,8,15	247,333,274,238	7,6,2,3	176	149
1670	43,80,143,45	54,67,91,81	100,133,103,105	80,77,100,56	721	149
1671	78,107,227,101	0,2,0,0	153,183,149,142	4,3,1,3	759	149
1672	89,94,175,137	0,2,0,0	133,127,146,93	4,3,1,3	187	149
1673	38,28,90,56	2,3,1,5	57,54,50,39	2,3,2,1	187	149
1674	39,31,99,63	0,3,0,1	58,64,54,44	2,0,0,2	187	149
1675	2,2,5,5	2,0,1,0	2,5,10,5	1,2,8,1	333	149
1676	0,2,7,3	1,1,1,0	1,2,0,3	8,6,4,1	182	149
1677	0,0,6,0	0,0,0,0	2,2,0,0	0,0,0,1	1144	149
1678	455,440,753,731	10,11,16,16	459,734,714,565	15,20,14,15	174	149
1679	78,67,108,112	4,0,6,0	56,105,117,89	2,5,5,0	174	149
1680	0,0,0,1	0,2,0,0	0,0,0,0	1,0,1,0	151	149
1682	137,130,113,169	1,0,2,1	148,175,107,103	1,1,1,0	449	149
1683	100,126,181,136	135,138,192,128	144,134,111,140	134,175,185,152	155	149
1684	3,6,9,4	275,314,422,382	2,7,8,4	297,375,351,347	663	149
1685	0,2,2,2	26,15,34,30	4,0,1,1	36,40,36,26	612	149
1687	0,1,0,0	37,57,105,71	1,1,4,0	76,61,76,53	153	149
1689	1,1,2,1	0,0,1,0	5,8,8,6	0,0,0,0	221	149
1691	428,435,558,553	256,267,391,426	414,504,444,461	264,295,264,273	161	149
1692	34,28,47,48	15,8,23,11	30,46,35,36	7,10,17,10	161	149
1694	4,12,9,4	71,61,59,101	4,12,5,10	51,87,49,71	205	149
1695	0,0,0,0	1,0,0,1	0,1,0,1	1,0,0,0	567	149
1696	3,7,7,7	0,0,2,1	7,5,17,8	0,1,0,2	162	149
1697	4,6,7,4	1,0,0,0	9,6,2,2	0,0,0,0	252	149
1699	29,42,69,25	663,661,901,1018	64,61,76,66	684,835,841,744	311	149
1701	109,161,181,188	4,0,6,12	168,203,153,154	5,2,0,2	1077	149
1702	6,1,1,4	95,147,153,116	0,6,1,4	128,170,176,168	179	149
1703	1,3,0,2	9,23,18,16	2,0,0,1	10,28,10,19	440	149
1704	5,7,7,6	10,8,3,4	10,8,8,10	4,6,4,4	153	149
1705	7,11,9,9	2,1,2,5	12,9,11,14	3,4,1,4	199	149
1706	7,13,10,9	4,4,7,3	16,9,13,14	6,5,2,8	207	149
1707	12,12,5,7	2,1,2,5	6,7,7,8	3,4,1,4	195	149
1708	12,14,6,7	4,4,7,3	10,7,9,8	6,5,2,8	203	149
1709	2,3,3,5	4,4,7,3	7,4,3,4	6,5,2,8	157	149
1710	234,267,371,269	3,5,5,4	302,313,303,290	4,5,5,4	160	149
1711	92,109,145,118	1,0,2,4	103,114,105,105	0,1,0,0	185	149
1712	1,5,3,2	303,373,549,505	5,11,4,3	354,415,459,397	188	149
1713	346,341,572,434	4,24,23,11	411,507,478,438	10,12,14,6	198	149
1715	140,151,270,168	0,2,0,0	142,209,167,150	0,0,0,0	248	149
1716	12,19,15,14	18,26,33,39	8,11,29,17	26,32,18,35	167	149
1717	37,43,59,41	10,3,6,8	28,32,54,31	2,6,1,11	240	149
1718	57,57,78,56	30,48,72,70	36,38,73,46	55,66,38,62	290	149
1719	43,50,77,66	10,3,6,8	46,53,43,49	2,6,1,11	222	149
1720	63,64,96,81	30,48,72,70	54,59,62,64	55,66,38,62	272	149
1721	30,17,25,23	30,48,72,70	10,12,20,26	55,66,38,62	199	149
1722	1,2,4,3	2,1,1,0	3,3,3,4	0,2,0,0	167	149
1723	46,40,67,45	0,2,0,0	31,30,47,33	0,2,0,1	290	149
1724	47,39,64,42	0,2,0,0	28,29,44,29	0,2,0,1	272	149
1725	3,7,17,7	2,3,2,6	6,9,11,8	2,1,2,2	170	149
1726	166,168,206,217	7,5,6,1	194,241,202,145	6,3,6,5	206	149
1727	47,44,69,63	1,0,0,2	59,72,64,48	0,0,0,0	206	149
1728	46,45,68,62	0,0,0,1	58,71,64,49	0,0,0,0	206	149
1729	4,5,3,3	68,57,81,91	2,0,7,4	70,94,98,77	164	149
1730	410,479,614,565	0,0,2,0	532,610,468,556	0,0,0,0	1815	149
1731	490,547,907,728	3,7,2,0	594,812,737,595	3,4,1,1	250	149
1732	176,191,305,244	40,49,93,47	193,262,247,215	52,76,51,57	152	149
1733	194,208,342,258	80,92,163,128	210,274,271,230	108,144,118,95	161	149
1734	288,315,475,359	10,4,16,24	327,408,388,355	25,20,11,13	206	149
1735	58,66,130,61	80,92,163,128	69,88,75,72	108,144,118,95	158	149
1736	152,173,263,162	10,4,16,24	186,222,192,197	25,20,11,13	203	149
1737	174,199,296,229	10,4,16,24	225,278,235,220	25,20,11,13	194	149
1738	365,382,647,451	95,58,123,79	442,533,504,473	100,98,95,84	278	149
1740	1,2,3,2	0,1,0,0	0,0,1,4	0,0,0,0	153	149
1741	251,308,500,327	0,2,0,0	368,342,393,366	0,0,0,0	721	149
1744	0,0,0,2	0,0,0,0	0,0,0,0	0,0,1,0	366	149
