ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
510	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30602658	30602827	30602736	30602827	30602313	30602414
511	"ENSMUSG00000026790"	"Odf2"	chr2	+	29893443	29893569	29893443	29893512	29901076	29901247
512	"ENSMUSG00000026790"	"Odf2"	chr2	+	29914230	29914510	29914230	29914302	29914733	29914919
513	"ENSMUSG00000011658"	"Fuz"	chr7	+	44896546	44896720	44896546	44896668	44896914	44896999
514	"ENSMUSG00000011658"	"Fuz"	chr7	+	44896546	44896668	44896546	44896645	44897260	44897329
515	"ENSMUSG00000011658"	"Fuz"	chr7	+	44897519	44898700	44897519	44897624	44898775	44898871
516	"ENSMUSG00000072676"	"Tmem254a"	chr14	-	25925689	25925901	25925797	25925901	25925521	25925581
517	"ENSMUSG00000021782"	"Dlg5"	chr14	-	24164382	24164573	24164397	24164573	24164030	24164134
518	"ENSMUSG00000022861"	"Dgkg"	chr16	-	22575058	22575400	22575311	22575400	22572599	22572716
519	"ENSMUSG00000023951"	"Vegfa"	chr17	-	46022276	46022348	46022294	46022348	46020990	46021122
520	"ENSMUSG00000021767"	"Kat6b"	chr14	+	21624832	21625215	21624832	21624888	21626718	21626840
521	"ENSMUSG00000073197"	"5730507C01Rik"	chr12	+	18514737	18514935	18514737	18514863	18531609	18531736
522	"ENSMUSG00000046876"	"Atxn1"	chr13	-	45566548	45568580	45566572	45568580	45549757	45557585
523	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46280537	46280743	46280537	46280731	46283034	46283185
524	"ENSMUSG00000089917"	"Uckl1"	chr2	-	181569695	181569803	181569710	181569803	181569467	181569624
525	"ENSMUSG00000089917"	"Uckl1"	chr2	-	181570306	181570402	181570308	181570402	181570132	181570195
526	"ENSMUSG00000026470"	"Stx6"	chr1	+	155193218	155193389	155193218	155193325	155197340	155197435
527	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161036207	161036579
528	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036548	161036579
529	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036819	161036852
530	"ENSMUSG00000053332"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036819	161037315
531	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037164	161036819	161036852	161037287	161037315
532	"ENSMUSG00000053332"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037504	161037547
533	"ENSMUSG00000085024"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428106	23428415
534	"ENSMUSG00000085024"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428304	23428412
535	"ENSMUSG00000060261"	"Gtf2i"	chr5	-	134293746	134293885	134293751	134293885	134289286	134289412
536	"ENSMUSG00000070313"	"A630095E13Rik"	chr9	-	36637203	36637360	36637286	36637360	36635753	36635984
537	"ENSMUSG00000042328"	"Hps4"	chr5	+	112343094	112343163	112343094	112343122	112344540	112345048
538	"ENSMUSG00000037847"	"Nmrk1"	chr19	+	18631949	18632081	18631949	18631999	18636078	18636142
539	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93780717	93780911
540	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93785909	93786024	93785909	93785966	93786510	93786604
541	"ENSMUSG00000041073"	"Nacad"	chr11	-	6599035	6599235	6599079	6599235	6598880	6598952
542	"ENSMUSG00000041644"	"Slc5a12"	chr2	+	110624135	110624252	110624135	110624248	110632713	110632781
543	"ENSMUSG00000022483"	"Col2a1"	chr15	-	97988083	97988191	97988110	97988191	97987667	97987721
544	"ENSMUSG00000022483"	"Col2a1"	chr15	-	98000399	98000606	98000402	98000606	97999274	97999291
545	"ENSMUSG00000073436"	"Eme2"	chr17	-	24894570	24895055	24894820	24895055	24894130	24894223
546	"ENSMUSG00000049550"	"Clip1"	chr5	-	123630224	123631169	123630452	123631169	123623212	123623270
547	"ENSMUSG00000049550"	"Clip1"	chr5	-	123630224	123631169	123630452	123631169	123627293	123627410
548	"ENSMUSG00000049550"	"Clip1"	chr5	-	123653451	123654020	123653531	123654020	123647840	123647965
549	"ENSMUSG00000032727"	"Mier3"	chr13	+	111686350	111686454	111686350	111686354	111687827	111687852
550	"ENSMUSG00000028268"	"Gbp3"	chr3	+	142560720	142560932	142560720	142560858	142561739	142561935
551	"ENSMUSG00000021693"	"Kif2a"	chr13	-	106987952	106988075	106988009	106988075	106987268	106987369
552	"ENSMUSG00000070953"	"Rabepk"	chr2	-	34797370	34797433	34797374	34797433	34790502	34790655
553	"ENSMUSG00000070953"	"Rabepk"	chr2	-	34797370	34797433	34797374	34797433	34795171	34795329
554	"ENSMUSG00000021716"	"Srek1ip1"	chr13	+	104832853	104833105	104832853	104832997	104834247	104834320
555	"ENSMUSG00000004105"	"Angptl2"	chr2	+	33228174	33229032	33228174	33228357	33242199	33242393
556	"ENSMUSG00000052337"	"Immt"	chr6	+	71872793	71872923	71872793	71872894	71874316	71875250
557	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99295240	99295428	99295240	99295273	99304040	99304184
558	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99315479	99315581	99315479	99315569	99315722	99315900
559	"ENSMUSG00000021635"	"Rad17"	chr13	-	100650821	100651059	100650949	100651059	100649677	100649781
560	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100049635	100050029	100049859	100050029	100046725	100046839
561	"ENSMUSG00000006007"	"Pdc"	chr1	+	150319416	150319500	150319416	150319488	150328315	150328400
562	"ENSMUSG00000024136"	"Dnase1l2"	chr17	-	24442404	24442493	24442457	24442493	24442232	24442316
563	"ENSMUSG00000024947"	"Men1"	chr19	+	6336724	6336933	6336724	6336828	6337152	6337281
564	"ENSMUSG00000026956"	"Uap1l1"	chr2	-	25363243	25363384	25363311	25363384	25362662	25362848
565	"ENSMUSG00000051747"	"Ttn"	chr2	-	76894623	76894902	76894659	76894902	76894141	76894423
566	"ENSMUSG00000051154"	"Commd3"	chr2	+	18674280	18674361	18674280	18674315	18674655	18674716
567	"ENSMUSG00000024680"	"Ms4a2"	chr19	-	11622042	11622177	11622162	11622177	11619616	11619673
568	"ENSMUSG00000048154"	"Kmt2d"	chr15	-	98856068	98856182	98856077	98856182	98855767	98855898
569	"ENSMUSG00000024858"	"Adrbk1"	chr19	-	4287557	4287985	4287822	4287985	4287352	4287466
570	"ENSMUSG00000043858"	"Nup62"	chr7	+	44816087	44816483	44816087	44816472	44828486	44830809
571	"ENSMUSG00000027669"	"Gnb4"	chr3	-	32589708	32590063	32589996	32590063	32587560	32587777
572	"ENSMUSG00000028601"	"Echdc2"	chr4	+	108169860	108170226	108169860	108169948	108172088	108172175
573	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25888758	25890905	25888758	25888858	25891190	25891239
574	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25909204	25909677	25909204	25909306	25909813	25909936
575	"ENSMUSG00000097333"	"Zfp87"	chr13	-	67521147	67521319	67521192	67521319	67520625	67520721
576	"ENSMUSG00000069206"	"Zfp874a"	chr13	-	67448708	67448916	67448820	67448916	67440432	67443334
577	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577688	127577534	127577646	127577974	127578029
578	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127577974	127578029
579	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127577974	127578029
580	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577688	127577534	127577646	127579666	127579732
581	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127579666	127579732
582	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577646	127579666	127579732
583	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127579666	127579732
584	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577688	127579666	127579732
585	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127579666	127579732
586	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577646	127579809	127579973
587	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127582122	127582213
588	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577646	127582122	127582213
589	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127582122	127582213
590	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55561074	55561442	55561074	55561419	55562891	55563019
591	"ENSMUSG00000071322"	"Tcp10a"	chr17	+	7325389	7325604	7325389	7325516	7325832	7325984
592	"ENSMUSG00000021555"	"Naa35"	chr13	+	59600903	59601071	59600903	59601044	59607245	59607312
593	"ENSMUSG00000030588"	"Yif1b"	chr7	+	29244069	29244319	29244069	29244302	29244398	29244503
594	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	105068463	105068628	105068570	105068628	105066758	105066877
595	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69954275	69954363	69954275	69954361	69955966	69956106
596	"ENSMUSG00000044308"	"Ubr3"	chr2	+	69991424	69991637	69991424	69991625	69993675	69993812
597	"ENSMUSG00000025876"	"Unc5a"	chr13	+	54997915	54998080	54997915	54998017	54999335	54999524
598	"ENSMUSG00000067377"	"Tspan6"	chrX	-	133897123	133897312	133897270	133897312	133896682	133896757
599	"ENSMUSG00000022216"	"Psme1"	chr14	+	55579770	55580041	55579770	55579833	55580113	55580159
600	"ENSMUSG00000022216"	"Psme1"	chr14	+	55580917	55580976	55580917	55580972	55581051	55581138
601	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69677966	69678129	69677966	69678117	69681568	69681798
602	"ENSMUSG00000064329"	"Scn1a"	chr2	-	66324570	66324951	66324603	66324951	66323311	66323444
603	"ENSMUSG00000064329"	"Scn1a"	chr2	-	66324570	66324951	66324654	66324951	66323311	66323444
604	"ENSMUSG00000064329"	"Scn1a"	chr2	-	66324603	66324951	66324654	66324951	66323311	66323444
605	"ENSMUSG00000064329"	"Scn1a"	chr2	-	66337875	66337996	66337877	66337996	66335439	66335527
606	"ENSMUSG00000022974"	"Paxbp1"	chr16	-	91030415	91030556	91030432	91030556	91027229	91027329
607	"ENSMUSG00000022757"	"Tfg"	chr16	-	56697458	56697596	56697470	56697596	56694399	56694489
608	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32940235	32940340	32940240	32940340	32938796	32938884
609	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32958157	32958214	32958171	32958214	32957248	32957293
610	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32960935	32961255	32961043	32961255	32959516	32959613
611	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32960935	32961255	32961043	32961255	32960246	32960371
612	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32961539	32961593	32961569	32961593	32961043	32961255
613	"ENSMUSG00000059901"	"Adamts14"	chr10	-	61229646	61229803	61229655	61229803	61227106	61227212
614	"ENSMUSG00000044816"	"D630023F18Rik"	chr1	-	65121338	65121438	65121356	65121438	65117121	65117209
615	"ENSMUSG00000044816"	"D630023F18Rik"	chr1	-	65121338	65121438	65121356	65121438	65119538	65119621
616	"ENSMUSG00000057715"	"A830018L16Rik"	chr1	+	11588373	11588571	11588373	11588546	11596150	11596317
617	"ENSMUSG00000057715"	"A830018L16Rik"	chr1	+	11747964	11748100	11747964	11748091	11798480	11798566
618	"ENSMUSG00000048495"	"Tyw5"	chr1	-	57393584	57393694	57393669	57393694	57393349	57393487
619	"ENSMUSG00000048495"	"Tyw5"	chr1	-	57401368	57401523	57401387	57401523	57396726	57396796
620	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128487933	128488359	128487933	128488017	128488895	128490173
621	"ENSMUSG00000030534"	"Vps33b"	chr7	+	80279971	80280019	80279971	80280017	80282484	80282579
622	"ENSMUSG00000030534"	"Vps33b"	chr7	+	80279971	80280033	80279971	80280017	80282484	80282579
623	"ENSMUSG00000030534"	"Vps33b"	chr7	+	80279971	80280033	80279971	80280019	80282484	80282579
624	"ENSMUSG00000038174"	"Fam126b"	chr1	-	58565767	58565954	58565856	58565954	58557976	58558057
625	"ENSMUSG00000038174"	"Fam126b"	chr1	-	58565767	58565954	58565856	58565954	58562639	58562787
626	"ENSMUSG00000029471"	"Camkk2"	chr5	-	122763773	122764302	122764259	122764302	122758952	122759000
627	"ENSMUSG00000036805"	"Noxa1"	chr2	-	25087129	25087199	25087153	25087199	25086938	25087027
628	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55506305	55507366	55507329	55507366	55505933	55506168
629	"ENSMUSG00000039768"	"Dnajc11"	chr4	+	151968498	151970930	151968498	151968627	151973479	151973669
630	"ENSMUSG00000020184"	"Mdm2"	chr10	-	117709653	117709784	117709699	117709784	117705154	117705229
631	"ENSMUSG00000038838"	"Vars2"	chr17	-	35657923	35658338	35658131	35658338	35657206	35657318
632	"ENSMUSG00000038838"	"Vars2"	chr17	-	35659259	35659389	35659261	35659389	35659026	35659179
633	"ENSMUSG00000085962"	"Gm16984"	chr13	+	34964623	34964836	34964623	34964736	34967226	34967334
634	"ENSMUSG00000000486"	"Sept1"	chr7	-	127216900	127217035	127216902	127217035	127216689	127216807
635	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4487224	4488632	4487233	4488632	4485362	4485451
636	"ENSMUSG00000061878"	"Sphk1"	chr11	+	116533969	116534318	116533969	116534173	116534848	116535001
637	"ENSMUSG00000025420"	"Katnal2"	chr18	-	76997598	76997690	76997611	76997690	76994393	76994504
638	"ENSMUSG00000025420"	"Katnal2"	chr18	-	77011983	77012104	77011989	77012104	77010946	77011045
639	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108630277	108630336	108630277	108630306	108630543	108630595
640	"ENSMUSG00000024430"	"Cabyr"	chr18	+	12750659	12751828	12750659	12751004	12753860	12754463
641	"ENSMUSG00000024430"	"Cabyr"	chr18	+	12750659	12751828	12750659	12751004	12754343	12754463
642	"ENSMUSG00000038766"	"Gabpb2"	chr3	-	95203730	95204808	95204640	95204808	95200140	95200291
643	"ENSMUSG00000005981"	"Trap1"	chr16	-	4068662	4069021	4068856	4069021	4068255	4068338
644	"ENSMUSG00000024293"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10585977	10586041
645	"ENSMUSG00000024293"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10588438	10588550
646	"ENSMUSG00000020599"	"Rgs9"	chr11	-	109259826	109259898	109259835	109259898	109256001	109258699
647	"ENSMUSG00000024431"	"Nr3c1"	chr18	-	39428613	39428780	39428616	39428780	39424382	39424499
648	"ENSMUSG00000021694"	"Ercc8"	chr13	+	108173991	108174060	108173991	108174011	108175553	108175620
649	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580331	81580256	81580298	81580483	81580667
650	"ENSMUSG00000034771"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580894	81580914
651	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586212	81586373	81586212	81586337	81586854	81586928
652	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586212	81586373	81586212	81586337	81586857	81586928
653	"ENSMUSG00000032376"	"Usp3"	chr9	-	66520272	66520727	66520608	66520727	66520096	66520164
654	"ENSMUSG00000076653"	"Ighv7-2"	chr12	-	113912443	113912483	113912446	113912483	113912024	113912341
655	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62107147	62107511	62107147	62107465	62175466	62175548
656	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62242173	62242301	62242173	62242297	62242433	62242561
657	"ENSMUSG00000036223"	"Ska1"	chr18	-	74207529	74207818	74207593	74207818	74206788	74206884
658	"ENSMUSG00000035697"	"Hmha1"	chr10	+	80025408	80025547	80025408	80025546	80026155	80026346
659	"ENSMUSG00000013858"	"Tmem259"	chr10	-	79978391	79978605	79978547	79978605	79978187	79978320
660	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053588	131053389	131053588	131053041	131053150
661	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053917	131054361	131054205	131054361	131053684	131053793
662	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053917	131054361	131054271	131054361	131053684	131053793
663	"ENSMUSG00000027318"	"Adam33"	chr2	-	131054205	131054361	131054271	131054361	131053684	131053793
664	"ENSMUSG00000027318"	"Adam33"	chr2	-	131055913	131055979	131055950	131055979	131055755	131055827
665	"ENSMUSG00000025877"	"Hk3"	chr13	-	55014426	55014546	55014482	55014546	55014231	55014327
666	"ENSMUSG00000025199"	"Chuk"	chr19	-	44077245	44077379	44077262	44077379	44075430	44075530
667	"ENSMUSG00000020697"	"Lig3"	chr11	+	82781192	82781276	82781192	82781272	82783345	82783899
668	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59352650	59353381	59353317	59353381	59351146	59351218
669	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17639744	17639845	17639744	17639842	17640125	17640289
670	"ENSMUSG00000107391"	"Rian"	chrCHR_MG4180_PATCH	+	109657295	109657348	109657295	109657339	109658560	109658629
671	"ENSMUSG00000044024"	"Rell2"	chr18	+	37955138	37956567	37955138	37955916	37956928	37956994
672	"ENSMUSG00000069581"	"Tspear"	chr10	+	77870322	77870549	77870322	77870546	77873093	77873280
673	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59790775	59790898	59790775	59790877	59791598	59791880
674	"ENSMUSG00000020262"	"Adarb1"	chr10	-	77312347	77312526	77312377	77312526	77311105	77311274
675	"ENSMUSG00000024170"	"Telo2"	chr17	-	25106771	25107130	25106988	25107130	25105988	25106068
676	"ENSMUSG00000028294"	"1700003M02Rik"	chr4	-	34730059	34730195	34730063	34730195	34728795	34728908
677	"ENSMUSG00000028294"	"1700003M02Rik"	chr4	-	34730059	34730195	34730066	34730195	34728795	34728908
678	"ENSMUSG00000028294"	"1700003M02Rik"	chr4	-	34730063	34730195	34730066	34730195	34728795	34728908
679	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3134625	3134730	3134658	3134730	3134317	3134501
680	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3188877	3189056	3188940	3189056	3187239	3187410
681	"ENSMUSG00000079478"	"Sssca1"	chr19	-	5731438	5731595	5731443	5731595	5731240	5731325
682	"ENSMUSG00000020183"	"Cpm"	chr10	+	117629499	117629631	117629499	117629527	117629720	117629883
683	"ENSMUSG00000053166"	"Cdh22"	chr2	-	165142053	165142307	165142115	165142307	165135183	165135320
684	"ENSMUSG00000041750"	"Cd1d2"	chr3	+	86986987	86987260	86986987	86987146	86987542	86987821
685	"ENSMUSG00000039637"	"Coro7"	chr16	-	4634588	4634907	4634761	4634907	4634298	4634430
686	"ENSMUSG00000020910"	"Adprm"	chr11	-	67041392	67042107	67041480	67042107	67040218	67040335
687	"ENSMUSG00000037012"	"Hk1"	chr10	-	62364887	62365068	62365022	62365068	62358335	62358430
688	"ENSMUSG00000037012"	"Hk1"	chr10	-	62374703	62375100	62374948	62375100	62358335	62358430
689	"ENSMUSG00000037012"	"Hk1"	chr10	-	62374703	62375100	62374948	62375100	62364887	62365068
690	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34908173	34908313	34908173	34908278	34908403	34908558
691	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73214348	73214585	73214348	73214481	73214773	73214856
692	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73214773	73214856	73214773	73214820	73215227	73215355
693	"ENSMUSG00000060985"	"Tdrd5"	chr1	-	156301513	156301906	156301744	156301906	156300596	156300790
694	"ENSMUSG00000068882"	"Ssb"	chr2	+	69861561	69861739	69861561	69861712	69863223	69863315
695	"ENSMUSG00000068882"	"Ssb"	chr2	+	69867271	69867552	69867271	69867379	69868778	69868850
696	"ENSMUSG00000020214"	"Glipr1l2"	chr10	+	112097905	112098016	112097905	112097991	112106816	112106843
697	"ENSMUSG00000018923"	"Med11"	chr11	+	70451918	70452093	70451918	70452063	70452207	70452338
698	"ENSMUSG00000031142"	"Cacna1f"	chrX	+	7613796	7613987	7613796	7613953	7614215	7614308
699	"ENSMUSG00000074491"	"Clec4g"	chr8	-	3718341	3718446	3718344	3718446	3717737	3717827
700	"ENSMUSG00000052395"	"Rft1"	chr14	+	30676849	30676907	30676849	30676900	30677686	30677817
701	"ENSMUSG00000005125"	"Ndrg1"	chr15	-	66948450	66948484	66948462	66948484	66944775	66944834
702	"ENSMUSG00000019877"	"Serinc1"	chr10	-	57525324	57525494	57525365	57525494	57524319	57524399
703	"ENSMUSG00000039153"	"Runx2"	chr17	-	44814456	44814797	44814489	44814797	44814168	44814292
704	"ENSMUSG00000032185"	"Carm1"	chr9	+	21574893	21575093	21574893	21575014	21575413	21575518
705	"ENSMUSG00000001891"	"Ugp2"	chr11	-	21328870	21329113	21329034	21329113	21323198	21323303
706	"ENSMUSG00000020069"	"Hnrnph3"	chr10	-	63018040	63018225	63018085	63018225	63017523	63017610
707	"ENSMUSG00000011958"	"Bnip2"	chr9	+	70003568	70003667	70003568	70003637	70004305	70004763
708	"ENSMUSG00000019823"	"Mical1"	chr10	+	41478009	41478635	41478009	41478314	41478962	41479071
709	"ENSMUSG00000087177"	"E130307A14Rik"	chr10	-	39640275	39640511	39640379	39640511	39632949	39633016
710	"ENSMUSG00000087177"	"E130307A14Rik"	chr10	-	39640275	39640511	39640379	39640511	39639563	39639766
711	"ENSMUSG00000020265"	"Sumo3"	chr10	+	77606224	77606350	77606224	77606341	77609811	77609940
712	"ENSMUSG00000025371"	"Chmp6"	chr11	+	119915412	119915554	119915412	119915522	119915631	119915719
713	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91670145	91670274	91670145	91670261	91670465	91670569
714	"ENSMUSG00000005883"	"Spo11"	chr2	+	172988930	172990000	172988930	172989030	172992045	172992157
715	"ENSMUSG00000074071"	"Fam169b"	chr7	+	68329221	68329400	68329221	68329399	68350233	68350416
716	"ENSMUSG00000062181"	"Ces3b"	chr8	+	105091510	105091658	105091510	105091584	105092604	105092754
717	"ENSMUSG00000002014"	"Ssr4"	chrX	+	73789799	73790424	73789799	73789874	73790653	73790826
718	"ENSMUSG00000026577"	"Blzf1"	chr1	-	164303847	164303924	164303903	164303924	164302283	164302720
719	"ENSMUSG00000054770"	"Kctd18"	chr1	-	57965328	57965540	57965350	57965540	57963067	57963261
720	"ENSMUSG00000054708"	"Ankrd24"	chr10	+	81634864	81634995	81634864	81634985	81635069	81635158
721	"ENSMUSG00000003746"	"Man1a"	chr10	-	54075503	54075709	54075525	54075709	54074415	54075270
722	"ENSMUSG00000079018"	"Ly6c1"	chr15	-	75048753	75048813	75048784	75048813	75047352	75047469
723	"ENSMUSG00000079018"	"Ly6c1"	chr15	-	75048753	75048813	75048784	75048813	75048441	75048539
724	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26203461	26204383	26203461	26203512	26207395	26207457
725	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26203461	26204383	26203461	26203512	26207758	26207874
726	"ENSMUSG00000026514"	"Cnih3"	chr1	+	181409628	181409733	181409628	181409676	181449969	181450082
727	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997386	89998003	89997737	89998003	89996246	89996298
728	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997386	89998003	89997801	89998003	89996246	89996298
729	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997737	89998003	89997801	89998003	89996246	89996298
730	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997737	89998003	89997801	89998003	89997386	89997565
731	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997737	89998003	89997801	89998003	89997386	89997574
732	"ENSMUSG00000003778"	"Brd8"	chr18	-	34608417	34609949	34609804	34609949	34607774	34608055
733	"ENSMUSG00000005378"	"Wbscr22"	chr5	-	135057611	135057670	135057619	135057670	135056841	135056927
734	"ENSMUSG00000026095"	"Asnsd1"	chr1	-	53347014	53348558	53348445	53348558	53346579	53346761
735	"ENSMUSG00000021189"	"Atxn3"	chr12	-	101932955	101933064	101932967	101933064	101926483	101926581
736	"ENSMUSG00000054757"	"Akr1c20"	chr13	-	4512585	4512702	4512666	4512702	4511205	4511283
737	"ENSMUSG00000040782"	"Rfwd2"	chr1	+	159249201	159249278	159249201	159249266	159250022	159250142
738	"ENSMUSG00000036872"	"Abcc12"	chr8	-	86509080	86509240	86509090	86509240	86507897	86507976
739	"ENSMUSG00000033276"	"Stk36"	chr1	+	74631585	74631666	74631585	74631660	74632728	74632900
740	"ENSMUSG00000020740"	"Gga3"	chr11	-	115587935	115588003	115587958	115588003	115587405	115587716
741	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734295	83734352	83734301	83734352	83734008	83734125
742	"ENSMUSG00000048796"	"Cyb561d1"	chr3	-	108200626	108200834	108200759	108200834	108200124	108200162
743	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737599	79737886	79737799	79737886	79737456	79737509
744	"ENSMUSG00000055013"	"Agap1"	chr1	+	89609495	89609599	89609495	89609583	89627760	89627846
745	"ENSMUSG00000021898"	"Asb14"	chr14	+	26900422	26900478	26900422	26900477	26900846	26900978
746	"ENSMUSG00000021898"	"Asb14"	chr14	+	26903242	26903517	26903242	26903488	26911296	26911468
747	"ENSMUSG00000058248"	"Kcnh1"	chr1	+	192276697	192277171	192276697	192277090	192337399	192337829
748	"ENSMUSG00000023033"	"Scn8a"	chr15	+	100983688	100984075	100983688	100984045	101002033	101002166
749	"ENSMUSG00000028651"	"Ppie"	chr4	-	123136800	123136898	123136871	123136898	123135595	123135677
750	"ENSMUSG00000039994"	"Timeless"	chr10	+	128239833	128240053	128239833	128239997	128240137	128240291
751	"ENSMUSG00000029020"	"Mfn2"	chr4	-	147904449	147904698	147904657	147904698	147903354	147903497
752	"ENSMUSG00000028600"	"Podn"	chr4	-	108028607	108028668	108028633	108028668	108026975	108027295
753	"ENSMUSG00000098505"	"Gm14496"	chr2	+	181997411	181997640	181997411	181997636	181998759	181998883
754	"ENSMUSG00000054362"	"BC055111"	chr4	-	106591430	106591687	106591515	106591687	106590908	106591009
755	"ENSMUSG00000024429"	"Gnl1"	chr17	+	35981061	35981198	35981061	35981143	35981306	35981458
756	"ENSMUSG00000026604"	"Ptpn14"	chr1	+	189850023	189851507	189850023	189850487	189854924	189855068
757	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95750338	95750417	95748041	95748140
758	"ENSMUSG00000028107"	"Tars2"	chr3	-	95750837	95750984	95750866	95750984	95750700	95750765
759	"ENSMUSG00000028107"	"Tars2"	chr3	-	95754318	95754515	95754371	95754515	95753006	95753130
760	"ENSMUSG00000071253"	"Slc25a16"	chr10	+	62932718	62932791	62932718	62932782	62937417	62937539
761	"ENSMUSG00000028394"	"Pole3"	chr4	-	62524609	62524835	62524749	62524835	62524317	62524436
762	"ENSMUSG00000001305"	"Rrp15"	chr1	-	186737587	186739863	186739603	186739863	186736115	186736314
763	"ENSMUSG00000027709"	"Mccc1"	chr3	-	35989832	35989965	35989843	35989965	35984981	35985093
764	"ENSMUSG00000007034"	"Slc44a4"	chr17	+	34918419	34918666	34918419	34918542	34918844	34918905
765	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69903007	69903719	69903007	69903452	69903864	69904163
766	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69906225	69906407	69906225	69906295	69906517	69906603
