ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
936	"ENSMUSG00000102392"	"Gm37577"	chrY	+	15735408	15735594	15735412	15735594	15734795	15734925
937	"ENSMUSG00000037851"	"Iars"	chr13	+	49708405	49708479	49708409	49708479	49706678	49706805
938	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69564033	69564163	69564036	69564163	69465350	69465447
939	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69564033	69564163	69564036	69564163	69519964	69520026
940	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69564033	69564163	69564036	69564163	69521537	69521686
941	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69564033	69564163	69564036	69564163	69522180	69522540
942	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69564033	69564163	69564036	69564163	69563334	69563365
943	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69654960	69655037	69654963	69655037	69652393	69652472
944	"ENSMUSG00000021388"	"Aspn"	chr13	+	49551640	49551916	49551657	49551916	49544442	49544717
945	"ENSMUSG00000064329"	"Scn1a"	chr2	-	66335439	66335529	66335439	66335527	66337877	66337996
946	"ENSMUSG00000053253"	"Ndfip2"	chr14	+	105298002	105304836	105304730	105304836	105294798	105294892
947	"ENSMUSG00000032425"	"Zfp949"	chr9	+	88552661	88552861	88552715	88552861	88548198	88548300
948	"ENSMUSG00000053030"	"Spink2"	chr5	-	77206928	77207038	77206928	77207034	77209732	77209794
949	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32961043	32961255	32961043	32961178	32961569	32961593
950	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784250	128784104	128784241	128784736	128784811
951	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784259	128784104	128784241	128784736	128784811
952	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128784104	128784259	128784104	128784250	128784736	128784811
953	"ENSMUSG00000040033"	"Stat2"	chr10	+	128283229	128283316	128283232	128283316	128283112	128283157
954	"ENSMUSG00000025395"	"Prim1"	chr10	+	128023579	128023674	128023582	128023674	128022862	128022972
955	"ENSMUSG00000020328"	"Nudcd2"	chr11	+	40736492	40736644	40736567	40736644	40736017	40736066
956	"ENSMUSG00000039768"	"Dnajc11"	chr4	+	151968498	151970930	151970856	151970930	151957102	151957204
957	"ENSMUSG00000019927"	"Ube2d1"	chr10	-	71259741	71262115	71259741	71259819	71262198	71262262
958	"ENSMUSG00000036557"	"1700011E24Rik"	chr17	-	87422513	87422771	87422513	87422677	87425642	87425702
959	"ENSMUSG00000038838"	"Vars2"	chr17	-	35660403	35660597	35660403	35660509	35660723	35660799
960	"ENSMUSG00000036099"	"Vezt"	chr10	-	93990139	93990287	93990139	93990283	93993516	93993666
961	"ENSMUSG00000036099"	"Vezt"	chr10	-	93993516	93993666	93993516	93993654	93994887	93995012
962	"ENSMUSG00000036099"	"Vezt"	chr10	-	93993516	93993666	93993516	93993654	93996837	93997113
963	"ENSMUSG00000036185"	"Sapcd1"	chr17	-	35027443	35027588	35027443	35027584	35027796	35028016
964	"ENSMUSG00000025902"	"Sox17"	chr1	-	4493099	4493490	4493099	4493466	4493771	4493863
965	"ENSMUSG00000043467"	"Zbtb37"	chr1	-	161031804	161032764	161031804	161032761	161034087	161034284
966	"ENSMUSG00000061878"	"Sphk1"	chr11	+	116534848	116535001	116534851	116535001	116533969	116534173
967	"ENSMUSG00000039474"	"Wfs1"	chr5	-	36971557	36971709	36971557	36971623	36973185	36973266
968	"ENSMUSG00000030272"	"Camk1"	chr6	-	113339284	113339581	113339284	113339423	113340291	113340423
969	"ENSMUSG00000025420"	"Katnal2"	chr18	-	76978429	76978672	76978429	76978532	76979998	76980161
970	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625333	108625533	108625407	108625533	108624845	108625004
971	"ENSMUSG00000028582"	"Cc2d1b"	chr4	+	108625980	108626153	108626037	108626153	108625654	108625814
972	"ENSMUSG00000022679"	"Mpv17l"	chr16	+	13946528	13946587	13946557	13946587	13944665	13944736
973	"ENSMUSG00000024043"	"Arhgap28"	chr17	-	67858153	67858351	67858153	67858250	67861272	67861355
974	"ENSMUSG00000024043"	"Arhgap28"	chr17	-	67864462	67864625	67864462	67864622	67868950	67869028
975	"ENSMUSG00000024430"	"Cabyr"	chr18	+	12753860	12754463	12754343	12754463	12750659	12751004
976	"ENSMUSG00000024430"	"Cabyr"	chr18	+	12753860	12754463	12754343	12754463	12750659	12751828
977	"ENSMUSG00000005981"	"Trap1"	chr16	-	4040358	4040490	4040358	4040431	4043952	4044098
978	"ENSMUSG00000087331"	"1810021B22Rik"	chr15	-	89071570	89071748	89071570	89071718	89074072	89074198
979	"ENSMUSG00000024781"	"Lipa"	chr19	-	34524737	34524846	34524737	34524842	34527365	34527474
980	"ENSMUSG00000037904"	"Ankrd9"	chr12	-	110976426	110977770	110976426	110977548	110977947	110978127
981	"ENSMUSG00000021694"	"Ercc8"	chr13	+	108183724	108183922	108183822	108183922	108178571	108178696
982	"ENSMUSG00000062785"	"Kcnc3"	chr7	+	44598380	44598575	44598383	44598575	44595160	44596268
983	"ENSMUSG00000024070"	"Prkd3"	chr17	-	78962526	78962579	78962526	78962576	78966174	78966451
984	"ENSMUSG00000034771"	"Tle2"	chr10	+	81576528	81576642	81576597	81576642	81576235	81576299
985	"ENSMUSG00000034771"	"Tle2"	chr10	+	81577628	81577691	81577688	81577691	81576597	81576642
986	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81584602	81584741
987	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586337
988	"ENSMUSG00000034771"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586373
989	"ENSMUSG00000034771"	"Tle2"	chr10	+	81590224	81590473	81590352	81590473	81589419	81589496
990	"ENSMUSG00000049339"	"Fam134a"	chr1	+	75144303	75144439	75144391	75144439	75143922	75143953
991	"ENSMUSG00000032936"	"Camkv"	chr9	+	107945488	107945620	107945519	107945620	107945278	107945382
992	"ENSMUSG00000032936"	"Camkv"	chr9	+	107946782	107946919	107946790	107946919	107946617	107946693
993	"ENSMUSG00000022025"	"Lect1"	chr14	-	79641895	79642074	79641895	79642062	79645362	79645516
994	"ENSMUSG00000076864"	"Trdv1"	chr14	+	53881932	53882217	53881935	53882217	53881611	53881663
995	"ENSMUSG00000032376"	"Usp3"	chr9	-	66542512	66542626	66542512	66542613	66543945	66544028
996	"ENSMUSG00000020211"	"Sf3a2"	chr10	+	80803800	80803888	80803819	80803888	80803582	80803723
997	"ENSMUSG00000043822"	"Adamtsl5"	chr10	-	80345042	80345416	80345042	80345103	80345512	80345703
998	"ENSMUSG00000043822"	"Adamtsl5"	chr10	-	80347556	80347855	80347556	80347625	80348355	80348412
999	"ENSMUSG00000020131"	"Pcsk4"	chr10	-	80321286	80321951	80321286	80321921	80322080	80322209
1000	"ENSMUSG00000020131"	"Pcsk4"	chr10	-	80325232	80325405	80325232	80325259	80325582	80325671
1001	"ENSMUSG00000069565"	"Dazap1"	chr10	+	80277571	80277682	80277574	80277682	80274803	80274869
1002	"ENSMUSG00000035722"	"Abca7"	chr10	+	80007299	80007451	80007323	80007451	80007135	80007228
1003	"ENSMUSG00000027318"	"Adam33"	chr2	-	131053222	131053318	131053222	131053300	131053389	131053588
1004	"ENSMUSG00000025877"	"Hk3"	chr13	-	55011147	55011443	55011147	55011308	55012026	55012260
1005	"ENSMUSG00000025199"	"Chuk"	chr19	-	44078888	44079266	44078888	44078985	44081945	44081995
1006	"ENSMUSG00000020697"	"Lig3"	chr11	+	82787627	82787828	82787630	82787828	82785314	82785458
1007	"ENSMUSG00000029736"	"Nobox"	chr6	-	43304864	43305169	43304864	43304941	43305503	43305735
1008	"ENSMUSG00000000318"	"Clec10a"	chr11	+	70168582	70168696	70168585	70168696	70167816	70168004
1009	"ENSMUSG00000023175"	"Bsg"	chr10	+	79710637	79710920	79710839	79710920	79710259	79710402
1010	"ENSMUSG00000018678"	"Sp2"	chr11	-	96963364	96963444	96963364	96963441	96977620	96977711
1011	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17625695	17625862	17625719	17625862	17623904	17623991
1012	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17625719	17626538	17626429	17626538	17623904	17623991
1013	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17626429	17626538	17626441	17626538	17625719	17625862
1014	"ENSMUSG00000034151"	"Zbbx"	chr3	-	75093061	75093197	75093061	75093182	75105623	75105798
1015	"ENSMUSG00000030708"	"Dnajb13"	chr7	-	100504506	100504620	100504506	100504578	100506081	100506195
1016	"ENSMUSG00000022707"	"Gbe1"	chr16	+	70561021	70561141	70561023	70561141	70528879	70529010
1017	"ENSMUSG00000027482"	"Bpifa3"	chr2	+	154138134	154138356	154138139	154138356	154137577	154137641
1018	"ENSMUSG00000044024"	"Rell2"	chr18	+	37957458	37957774	37957588	37957774	37957088	37957155
1019	"ENSMUSG00000020262"	"Adarb1"	chr10	-	77321648	77322630	77321648	77322583	77325865	77325940
1020	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56313040	56313251	56313064	56313251	56312863	56312967
1021	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135653	3135830
1022	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3134625	3135542	3134625	3134730	3135653	3135830
1023	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3177426	3177521	3177426	3177493	3179396	3179507
1024	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76279705	76279816	76279705	76279786	76279856	76279966
1025	"ENSMUSG00000020231"	"Dip2a"	chr10	-	76286361	76286488	76286361	76286442	76287312	76287449
1026	"ENSMUSG00000071669"	"Snx29"	chr16	+	11420700	11420783	11420703	11420783	11418822	11418898
1027	"ENSMUSG00000020183"	"Cpm"	chr10	+	117659767	117659865	117659771	117659865	117629720	117629883
1028	"ENSMUSG00000062590"	"Armc9"	chr1	+	86213049	86213105	86213052	86213105	86207952	86208043
1029	"ENSMUSG00000062590"	"Armc9"	chr1	+	86262038	86262165	86262041	86262165	86257225	86257362
1030	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	65803159	65803295	65803210	65803295	65783623	65783668
1031	"ENSMUSG00000020175"	"Rab36"	chr10	+	75038357	75038520	75038432	75038520	75037321	75037483
1032	"ENSMUSG00000020175"	"Rab36"	chr10	+	75038357	75038520	75038439	75038520	75037321	75037483
1033	"ENSMUSG00000020175"	"Rab36"	chr10	+	75038432	75038520	75038439	75038520	75037321	75037483
1034	"ENSMUSG00000020175"	"Rab36"	chr10	+	75049851	75049951	75049895	75049951	75048448	75048513
1035	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74289870	74290068	74289870	74289924	74290751	74290847
1036	"ENSMUSG00000040253"	"Gbp7"	chr3	+	142534498	142534712	142534516	142534712	142530341	142530439
1037	"ENSMUSG00000043259"	"Fam13c"	chr10	+	70553028	70553225	70553031	70553225	70551694	70551790
1038	"ENSMUSG00000025616"	"Usp16"	chr16	+	87469674	87469862	87469677	87469862	87466252	87466356
1039	"ENSMUSG00000002578"	"Ikzf4"	chr10	-	128642628	128642793	128642628	128642733	128643874	128644648
1040	"ENSMUSG00000020721"	"Helz"	chr11	+	107627349	107627454	107627352	107627454	107626534	107626714
1041	"ENSMUSG00000026020"	"Nop58"	chr1	+	59692551	59692728	59692611	59692728	59692336	59692389
1042	"ENSMUSG00000022587"	"Ly6e"	chr15	+	74955482	74955717	74955566	74955717	74955050	74955335
1043	"ENSMUSG00000022587"	"Ly6e"	chr15	+	74957776	74957877	74957779	74957877	74955482	74955717
1044	"ENSMUSG00000022587"	"Ly6e"	chr15	+	74957776	74957877	74957779	74957877	74957414	74957463
1045	"ENSMUSG00000053483"	"Usp21"	chr1	-	171285254	171285384	171285254	171285375	171285541	171285601
1046	"ENSMUSG00000030058"	"Copg1"	chr6	+	87892632	87893953	87893795	87893953	87892205	87892298
1047	"ENSMUSG00000039637"	"Coro7"	chr16	-	4633254	4633430	4633254	4633396	4633713	4633837
1048	"ENSMUSG00000039637"	"Coro7"	chr16	-	4635383	4635460	4635383	4635438	4638669	4638811
1049	"ENSMUSG00000039637"	"Coro7"	chr16	-	4635383	4635460	4635383	4635438	4655009	4655092
1050	"ENSMUSG00000029638"	"Glcci1"	chr6	+	8573181	8573298	8573184	8573298	8558499	8558586
1051	"ENSMUSG00000027810"	"Eif2a"	chr3	+	58539527	58539646	58539589	58539646	58537533	58537608
1052	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34899659	34899916	34899693	34899916	34899359	34899566
1053	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34905609	34906058	34905909	34906058	34905341	34905456
1054	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34906952	34907065	34906982	34907065	34906694	34906877
1055	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34912388	34912467	34912459	34912467	34911578	34911665
1056	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	73215227	73215355	73215240	73215355	73214773	73214856
1057	"ENSMUSG00000022451"	"Twf1"	chr15	-	94581216	94581367	94581216	94581324	94582749	94582875
1058	"ENSMUSG00000060985"	"Tdrd5"	chr1	-	156300596	156300790	156300596	156300736	156301744	156301906
1059	"ENSMUSG00000068882"	"Ssb"	chr2	+	69870677	69870833	69870680	69870833	69870384	69870580
1060	"ENSMUSG00000031142"	"Cacna1f"	chrX	+	7610810	7611738	7611541	7611738	7610585	7610728
1061	"ENSMUSG00000032332"	"Col12a1"	chr9	-	79598990	79601179	79598990	79600007	79602199	79602370
1062	"ENSMUSG00000025409"	"Mbd6"	chr10	-	127283024	127283162	127283024	127283088	127283391	127283444
1063	"ENSMUSG00000025409"	"Mbd6"	chr10	-	127283525	127283942	127283525	127283939	127284042	127284212
1064	"ENSMUSG00000025409"	"Mbd6"	chr10	-	127284042	127284215	127284042	127284212	127284334	127284485
1065	"ENSMUSG00000005125"	"Ndrg1"	chr15	-	66948378	66948484	66948378	66948424	66959361	66959397
1066	"ENSMUSG00000005125"	"Ndrg1"	chr15	-	66960471	66960615	66960471	66960552	66969503	66969616
1067	"ENSMUSG00000037224"	"Zfyve28"	chr5	-	34236002	34236158	34236002	34236140	34243172	34243313
1068	"ENSMUSG00000019877"	"Serinc1"	chr10	-	57523960	57524098	57523960	57523987	57524319	57524399
1069	"ENSMUSG00000052331"	"Ankrd44"	chr1	-	54734995	54735113	54734995	54735059	54736229	54736312
1070	"ENSMUSG00000041762"	"Gpr155"	chr2	-	73367480	73367598	73367480	73367509	73368313	73368397
1071	"ENSMUSG00000019848"	"Popdc3"	chr10	+	45316430	45316539	45316482	45316539	45314560	45315279
1072	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20674167	20674314	20674227	20674314	20673867	20673961
1073	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20675729	20675829	20675759	20675829	20675343	20675520
1074	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20678801	20678950	20678883	20678950	20678581	20678674
1075	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20681733	20681922	20681736	20681922	20681182	20681316
1076	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20681733	20681922	20681736	20681922	20681419	20681578
1077	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20684407	20684508	20684428	20684508	20684021	20684181
1078	"ENSMUSG00000030276"	"Ttll3"	chr6	+	113399663	113399771	113399666	113399771	113398769	113398884
1079	"ENSMUSG00000019823"	"Mical1"	chr10	+	41478962	41479067	41478973	41479067	41478009	41478314
1080	"ENSMUSG00000019823"	"Mical1"	chr10	+	41479325	41479499	41479394	41479499	41478962	41479067
1081	"ENSMUSG00000078578"	"Ube2d3"	chr3	+	135439643	135439798	135439660	135439798	135438233	135438352
1082	"ENSMUSG00000078578"	"Ube2d3"	chr3	+	135439643	135439798	135439660	135439798	135438753	135438864
1083	"ENSMUSG00000038776"	"Ephx1"	chr1	-	180993878	180994087	180993878	180994045	180994627	180994757
1084	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58122281	58122378	58122281	58122375	58124931	58125418
1085	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58137667	58137766	58137667	58137763	58139018	58139141
1086	"ENSMUSG00000032946"	"Rasgrp2"	chr19	+	6401715	6401863	6401720	6401863	6399455	6399517
1087	"ENSMUSG00000032946"	"Rasgrp2"	chr19	+	6402471	6402574	6402551	6402574	6401715	6401863
1088	"ENSMUSG00000027597"	"Ahcy"	chr2	-	155067322	155067398	155067322	155067362	155068827	155069018
1089	"ENSMUSG00000010025"	"Aldh3a2"	chr11	-	61253623	61253790	61253623	61253752	61256738	61256880
1090	"ENSMUSG00000028664"	"Ephb2"	chr4	-	136672442	136672510	136672442	136672507	136673262	136673371
1091	"ENSMUSG00000028664"	"Ephb2"	chr4	-	136675367	136675533	136675367	136675530	136683919	136684044
1092	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879636	93879539	93879573	93880072	93880138
1093	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879642	93879539	93879573	93880072	93880138
1094	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879672	93879539	93879573	93880072	93880138
1095	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879642	93879539	93879636	93880072	93880138
1096	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879672	93879539	93879636	93880072	93880138
1097	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93879672	93879539	93879642	93880072	93880138
1098	"ENSMUSG00000036112"	"Metap2"	chr10	-	93886993	93887101	93886993	93887098	93889537	93889814
1099	"ENSMUSG00000018661"	"Cog1"	chr11	+	113660942	113661052	113660964	113661052	113659268	113659377
1100	"ENSMUSG00000076861"	"Trav18"	chr14	+	53831545	53831827	53831548	53831827	53831104	53831150
1101	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91654045	91654207	91654072	91654207	91651763	91651823
1102	"ENSMUSG00000035212"	"Leprot"	chr4	+	101656108	101656295	101656177	101656295	101652398	101652474
1103	"ENSMUSG00000005883"	"Spo11"	chr2	+	172985357	172985505	172985396	172985505	172984871	172984938
1104	"ENSMUSG00000031840"	"Rab3a"	chr8	+	70755830	70756083	70755985	70756083	70754723	70754863
1105	"ENSMUSG00000026434"	"Nucks1"	chr1	+	131929612	131929762	131929615	131929762	131928063	131928216
1106	"ENSMUSG00000020919"	"Stat5b"	chr11	-	100804869	100805026	100804869	100804998	100808395	100808533
1107	"ENSMUSG00000034570"	"Inpp5j"	chr11	-	3494381	3495166	3494381	3494574	3495346	3495451
1108	"ENSMUSG00000034570"	"Inpp5j"	chr11	-	3494381	3495261	3494381	3494574	3495346	3495451
1109	"ENSMUSG00000034570"	"Inpp5j"	chr11	-	3494381	3495261	3494381	3495166	3495346	3495451
1110	"ENSMUSG00000018189"	"Uchl5"	chr1	+	143799920	143800034	143799923	143800034	143798390	143798493
1111	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683042	54683219	54683042	54683216	54683594	54683762
1112	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683960	54684089	54683960	54684086	54684337	54684488
1113	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684086	54684337	54684488
1114	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684089	54684337	54684488
1115	"ENSMUSG00000028483"	"Snapc3"	chr4	+	83453040	83454148	83453953	83454148	83451204	83451312
1116	"ENSMUSG00000034958"	"Atcay"	chr10	-	81219154	81219232	81219154	81219213	81224423	81224551
1117	"ENSMUSG00000037608"	"Bclaf1"	chr10	+	20322962	20323868	20322968	20323868	20322002	20322116
1118	"ENSMUSG00000000355"	"Mcts1"	chrX	+	38611754	38611833	38611765	38611833	38608722	38608868
1119	"ENSMUSG00000041460"	"Cacna2d4"	chr6	+	119267792	119267867	119267806	119267867	119250338	119250440
1120	"ENSMUSG00000054708"	"Ankrd24"	chr10	+	81635069	81635158	81635083	81635158	81634864	81634995
1121	"ENSMUSG00000054708"	"Ankrd24"	chr10	+	81640027	81640812	81640767	81640812	81639855	81639936
1122	"ENSMUSG00000048402"	"Gli2"	chr1	-	118854440	118854657	118854440	118854608	118855435	118855637
1123	"ENSMUSG00000040455"	"Usp45"	chr4	+	21781735	21781908	21781738	21781908	21780340	21780450
1124	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26203461	26203512	26203465	26203512	26203213	26203392
1125	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26207292	26207322	26207298	26207322	26205706	26205775
1126	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997386	89997574	89997386	89997565	89997737	89998003
1127	"ENSMUSG00000027944"	"Hax1"	chr3	-	89997386	89997574	89997386	89997565	89997801	89998003
1128	"ENSMUSG00000020230"	"Prmt2"	chr10	-	76208411	76208673	76208411	76208583	76209337	76209474
1129	"ENSMUSG00000044328"	"Trp53i13"	chr11	-	77509075	77509367	77509075	77509273	77509597	77509726
1130	"ENSMUSG00000005378"	"Wbscr22"	chr5	-	135053548	135053722	135053548	135053638	135056027	135056086
1131	"ENSMUSG00000009076"	"Zmat5"	chr11	+	4731955	4732178	4732066	4732178	4730186	4730267
1132	"ENSMUSG00000021189"	"Atxn3"	chr12	-	101948003	101948048	101948003	101948045	101948274	101948439
1133	"ENSMUSG00000058163"	"Gm5431"	chr11	-	48894334	48895567	48894334	48894738	48900298	48900390
1134	"ENSMUSG00000040782"	"Rfwd2"	chr1	+	159319723	159319840	159319747	159319840	159308882	159308964
1135	"ENSMUSG00000074221"	"Zfp568"	chr7	+	30013839	30013889	30013842	30013889	29998114	29998210
1136	"ENSMUSG00000050994"	"Adgb"	chr10	-	10352896	10353063	10352896	10353060	10357866	10357978
1137	"ENSMUSG00000024006"	"Stk38"	chr17	-	29000008	29000144	29000008	29000141	29007710	29007937
1138	"ENSMUSG00000035694"	"Caps2"	chr10	+	112179331	112179515	112179356	112179515	112177882	112178008
1139	"ENSMUSG00000019796"	"Lrp11"	chr10	+	7598691	7598848	7598706	7598848	7596103	7596264
1140	"ENSMUSG00000019796"	"Lrp11"	chr10	+	7608543	7608639	7608547	7608639	7596103	7596264
1141	"ENSMUSG00000019796"	"Lrp11"	chr10	+	7608543	7608639	7608547	7608639	7604173	7604383
1142	"ENSMUSG00000026611"	"Spata17"	chr1	-	187135292	187135634	187135292	187135564	187140372	187140496
1143	"ENSMUSG00000033276"	"Stk36"	chr1	+	74611088	74611258	74611148	74611258	74610771	74610865
1144	"ENSMUSG00000033276"	"Stk36"	chr1	+	74623829	74623935	74623836	74623935	74623284	74623382
1145	"ENSMUSG00000020740"	"Gga3"	chr11	-	115586315	115586485	115586315	115586420	115586995	115587201
1146	"ENSMUSG00000020740"	"Gga3"	chr11	-	115586995	115587201	115586995	115587008	115587405	115587716
1147	"ENSMUSG00000048796"	"Cyb561d1"	chr3	-	108200124	108200270	108200124	108200162	108200759	108200834
1148	"ENSMUSG00000016494"	"Cd34"	chr1	+	194949304	194949564	194949381	194949564	194947838	194948006
1149	"ENSMUSG00000016494"	"Cd34"	chr1	+	194959779	194961279	194959935	194961279	194959065	194959230
1150	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79738327	79738450	79738327	79738410	79738681	79738804
1151	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79738030	79738804	79738030	79738210	79739142	79739931
1152	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89179091	89179223	89179094	89179223	89177989	89178067
1153	"ENSMUSG00000028049"	"Scamp3"	chr3	+	89180038	89180380	89180251	89180380	89179316	89179437
1154	"ENSMUSG00000016181"	"Diexf"	chr1	-	193113756	193114002	193113756	193113980	193114604	193114717
1155	"ENSMUSG00000039994"	"Timeless"	chr10	+	128250284	128250462	128250287	128250462	128249967	128250110
1156	"ENSMUSG00000029020"	"Mfn2"	chr4	-	147887205	147887348	147887205	147887313	147887414	147887523
1157	"ENSMUSG00000075610"	"Tmem92"	chr11	-	94778916	94779115	94778916	94779059	94779255	94779339
1158	"ENSMUSG00000028600"	"Podn"	chr4	-	108022480	108023412	108022480	108022637	108025515	108025609
1159	"ENSMUSG00000048922"	"Cdca2"	chr14	-	67693625	67693754	67693625	67693751	67694964	67695050
1160	"ENSMUSG00000027605"	"Acss2"	chr2	+	155573155	155573245	155573162	155573245	155561745	155561820
1161	"ENSMUSG00000027605"	"Acss2"	chr2	+	155573155	155573245	155573162	155573245	155568549	155568608
1162	"ENSMUSG00000037348"	"Paqr7"	chr4	+	134506522	134506717	134506680	134506717	134500599	134500683
1163	"ENSMUSG00000028107"	"Tars2"	chr3	-	95742073	95742223	95742073	95742146	95742315	95742417
1164	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95748633	95748486	95748554	95750338	95750417
1165	"ENSMUSG00000028107"	"Tars2"	chr3	-	95750837	95751027	95750837	95750984	95751505	95751630
1166	"ENSMUSG00000027709"	"Mccc1"	chr3	-	35964326	35964480	35964326	35964464	35968423	35968473
1167	"ENSMUSG00000020453"	"Patz1"	chr11	+	3306222	3306360	3306287	3306360	3299033	3299205
1168	"ENSMUSG00000024260"	"Sap130"	chr18	+	31682006	31682184	31682009	31682184	31680368	31680671
1169	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69903653	69903719	69903676	69903719	69903007	69903452
1170	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69903864	69904163	69903963	69904163	69903653	69903719
1171	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69906725	69906888	69906729	69906888	69906517	69906603
1172	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69910717	69910914	69910734	69910914	69910260	69910419
1173	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124428	89124174	89124253	89124531	89124588
1174	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124253	89124712	89124804
1175	"ENSMUSG00000058006"	"Mdn1"	chr4	+	32751211	32751393	32751226	32751393	32750912	32751068
1176	"ENSMUSG00000058006"	"Mdn1"	chr4	+	32761203	32761371	32761209	32761371	32760619	32760942
1177	"ENSMUSG00000051736"	"Fam229b"	chr10	-	39122176	39122335	39122176	39122332	39132246	39132378
1178	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52084114	52084416	52084114	52084391	52103888	52104028
1179	"ENSMUSG00000000753"	"Serpinf1"	chr11	-	75413906	75414049	75413906	75414044	75414920	75415124
1180	"ENSMUSG00000001098"	"Kctd10"	chr5	-	114368940	114369030	114368940	114369027	114370058	114370228
1181	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46062140	46062290	46062143	46062290	46061402	46061576
1182	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46068017	46068088	46068020	46068088	46067228	46067286
1183	"ENSMUSG00000052013"	"Btla"	chr16	+	45244152	45244311	45244155	45244311	45242705	45242741
1184	"ENSMUSG00000018740"	"Slc25a35"	chr11	+	68971183	68971336	68971195	68971336	68970723	68970789
1185	"ENSMUSG00000024944"	"Arl2"	chr19	-	6135978	6137640	6135978	6136059	6137729	6137840
1186	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133266565	133266666
1187	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133269455	133269578
1188	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133292351	133292528	133292354	133292528	133287773	133287880
1189	"ENSMUSG00000048191"	"Muc6"	chr7	-	141651250	141651464	141651250	141651341	141651661	141651788
